config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.703125,448,7.993303571428571,timesformer,driveact,covstride,8
cov100_s16,0.6450892857142857,448,2.6138392857142856,timesformer,driveact,covstride,8
cov100_s2,0.6897321428571429,448,7.774553571428571,timesformer,driveact,covstride,8
cov100_s4,0.6919642857142857,448,7.205357142857143,timesformer,driveact,covstride,8
cov100_s8,0.6808035714285714,448,5.058035714285714,timesformer,driveact,covstride,8
cov10_s1,0.45089285714285715,448,3.669642857142857,timesformer,driveact,covstride,8
cov10_s16,0.41517857142857145,448,1.0,timesformer,driveact,covstride,8
cov10_s2,0.44419642857142855,448,2.0625,timesformer,driveact,covstride,8
cov10_s4,0.43526785714285715,448,1.2745535714285714,timesformer,driveact,covstride,8
cov10_s8,0.41517857142857145,448,1.0,timesformer,driveact,covstride,8
cov25_s1,0.5491071428571429,448,7.095982142857143,timesformer,driveact,covstride,8
cov25_s16,0.41517857142857145,448,1.0,timesformer,driveact,covstride,8
cov25_s2,0.5245535714285714,448,4.948660714285714,timesformer,driveact,covstride,8
cov25_s4,0.5066964285714286,448,2.5691964285714284,timesformer,driveact,covstride,8
cov25_s8,0.5066964285714286,448,1.7098214285714286,timesformer,driveact,covstride,8
cov50_s1,0.6316964285714286,448,7.752232142857143,timesformer,driveact,covstride,8
cov50_s16,0.5267857142857143,448,1.7120535714285714,timesformer,driveact,covstride,8
cov50_s2,0.6272321428571429,448,7.125,timesformer,driveact,covstride,8
cov50_s4,0.609375,448,4.986607142857143,timesformer,driveact,covstride,8
cov50_s8,0.5736607142857143,448,2.578125,timesformer,driveact,covstride,8
cov75_s1,0.6763392857142857,448,7.955357142857143,timesformer,driveact,covstride,8
cov75_s16,0.609375,448,2.4464285714285716,timesformer,driveact,covstride,8
cov75_s2,0.6696428571428571,448,7.573660714285714,timesformer,driveact,covstride,8
cov75_s4,0.671875,448,6.816964285714286,timesformer,driveact,covstride,8
cov75_s8,0.6316964285714286,448,4.107142857142857,timesformer,driveact,covstride,8
