coverage,stride,top1,n
10,1,0.0915208613728129,743
10,2,0.079407806191117,743
10,4,0.0686406460296096,743
10,8,0.0646029609690444,743
10,16,0.053835800807537,743
25,1,0.1184387617765814,743
25,2,0.1197846567967698,743
25,4,0.1157469717362045,743
25,8,0.0874831763122476,743
25,16,0.0672947510094212,743
50,1,0.2086137281292059,743
50,2,0.2126514131897712,743
50,4,0.2005383580080753,743
50,8,0.161507402422611,743
50,16,0.126514131897712,743
75,1,0.3593539703903095,743
75,2,0.360699865410498,743
75,4,0.3526244952893674,743
75,8,0.2812920592193809,743
75,16,0.1561238223418573,743
100,1,0.3741588156123822,743
100,2,0.3970390309555854,743
100,4,0.3768506056527591,743
100,8,0.3176312247644683,743
100,16,0.1722745625841184,743
