coverage,stride,top1,n
10,1,0.8297029702970297,2020
10,2,0.8301980198019802,2020
10,4,0.8227722772277227,2020
10,8,0.7935643564356436,2020
10,16,0.745049504950495,2020
25,1,0.8747524752475248,2020
25,2,0.8772277227722772,2020
25,4,0.8698019801980198,2020
25,8,0.8633663366336634,2020
25,16,0.8341584158415841,2020
50,1,0.898019801980198,2020
50,2,0.9024752475247524,2020
50,4,0.9024752475247524,2020
50,8,0.8965346534653466,2020
50,16,0.8841584158415842,2020
75,1,0.917821782178218,2020
75,2,0.9168316831683168,2020
75,4,0.9163366336633664,2020
75,8,0.9153465346534654,2020
75,16,0.902970297029703,2020
100,1,0.9153465346534654,2020
100,2,0.9188118811881189,2020
100,4,0.9163366336633664,2020
100,8,0.9207920792079208,2020
100,16,0.9163366336633664,2020
