coverage,stride,top1,n,model,dataset
10,1,0.11078431372549019,1020,mc3_18,epic_kitchens
10,2,0.10588235294117647,1020,mc3_18,epic_kitchens
10,4,0.10196078431372549,1020,mc3_18,epic_kitchens
10,8,0.08529411764705883,1020,mc3_18,epic_kitchens
10,16,0.07745098039215687,1020,mc3_18,epic_kitchens
25,1,0.16862745098039217,1020,mc3_18,epic_kitchens
25,2,0.15588235294117647,1020,mc3_18,epic_kitchens
25,4,0.14215686274509803,1020,mc3_18,epic_kitchens
25,8,0.13333333333333333,1020,mc3_18,epic_kitchens
25,16,0.10784313725490197,1020,mc3_18,epic_kitchens
50,1,0.22647058823529412,1020,mc3_18,epic_kitchens
50,2,0.2107843137254902,1020,mc3_18,epic_kitchens
50,4,0.21274509803921568,1020,mc3_18,epic_kitchens
50,8,0.1980392156862745,1020,mc3_18,epic_kitchens
50,16,0.153921568627451,1020,mc3_18,epic_kitchens
75,1,0.26176470588235295,1020,mc3_18,epic_kitchens
75,2,0.2529411764705882,1020,mc3_18,epic_kitchens
75,4,0.25392156862745097,1020,mc3_18,epic_kitchens
75,8,0.23137254901960785,1020,mc3_18,epic_kitchens
75,16,0.1892156862745098,1020,mc3_18,epic_kitchens
100,1,0.2696078431372549,1020,mc3_18,epic_kitchens
100,2,0.2676470588235294,1020,mc3_18,epic_kitchens
100,4,0.2676470588235294,1020,mc3_18,epic_kitchens
100,8,0.23333333333333334,1020,mc3_18,epic_kitchens
100,16,0.19215686274509805,1020,mc3_18,epic_kitchens
