tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.06564885496183206,4.0,0.0,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.0
0.010101010101010102,4,8,0.06564885496183206,4.0,0.0,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.0
0.020202020202020204,4,8,0.06564885496183206,4.0,0.0,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.0
0.030303030303030304,4,8,0.06595419847328245,4.001221374045802,0.0003053435114503817,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.00030534351145038163
0.04040404040404041,4,8,0.06595419847328245,4.008549618320611,0.002137404580152672,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.00030534351145038163
0.05050505050505051,4,8,0.06595419847328245,4.030534351145038,0.007633587786259542,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.00030534351145038163
0.06060606060606061,4,8,0.06625954198473283,4.059847328244275,0.014961832061068702,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.0006106870229007633
0.07070707070707072,4,8,0.06748091603053435,4.114809160305343,0.028702290076335877,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.0018320610687022898
0.08080808080808081,4,8,0.0683969465648855,4.192977099236641,0.048244274809160305,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.0027480916030534347
0.09090909090909091,4,8,0.07053435114503817,4.282137404580153,0.07053435114503817,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.004885496183206106
0.10101010101010102,4,8,0.0717557251908397,4.356641221374046,0.08916030534351145,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.006106870229007633
0.11111111111111112,4,8,0.07419847328244275,4.438473282442748,0.10961832061068702,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.008549618320610686
0.12121212121212122,4,8,0.07725190839694657,4.533740458015267,0.1334351145038168,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.011603053435114502
0.13131313131313133,4,8,0.07786259541984733,4.62412213740458,0.15603053435114503,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.012213740458015265
0.14141414141414144,4,8,0.07908396946564886,4.709618320610687,0.17740458015267174,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.013435114503816792
0.15151515151515152,4,8,0.08,4.792671755725191,0.19816793893129772,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.014351145038167937
0.16161616161616163,4,8,0.08122137404580153,4.8989312977099235,0.2247328244274809,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.015572519083969463
0.17171717171717174,4,8,0.08274809160305344,4.997862595419847,0.24946564885496184,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.01709923664122137
0.18181818181818182,4,8,0.08519083969465649,5.08824427480916,0.2720610687022901,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.019541984732824424
0.19191919191919193,4,8,0.08641221374045802,5.187175572519084,0.296793893129771,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.02076335877862595
0.20202020202020204,4,8,0.08885496183206107,5.282442748091603,0.32061068702290074,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.023206106870229004
0.21212121212121213,4,8,0.09129770992366412,5.369160305343511,0.3422900763358779,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.025648854961832057
0.22222222222222224,4,8,0.09282442748091603,5.442442748091603,0.3606106870229008,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.027175572519083965
0.23232323232323235,4,8,0.09435114503816794,5.5206106870229,0.3801526717557252,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.028702290076335873
0.24242424242424243,4,8,0.09740458015267175,5.607328244274809,0.4018320610687023,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.03175572519083969
0.25252525252525254,4,8,0.10045801526717557,5.6952671755725195,0.42381679389312976,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.034809160305343506
0.26262626262626265,4,8,0.10137404580152672,5.758778625954198,0.4396946564885496,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.03572519083969465
0.27272727272727276,4,8,0.103206106870229,5.836946564885496,0.45923664122137403,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.03755725190839694
0.2828282828282829,4,8,0.10564885496183206,5.888244274809161,0.4720610687022901,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.039999999999999994
0.29292929292929293,4,8,0.1065648854961832,5.948091603053435,0.4870229007633588,slowfast_r50_ssv2_full_e10_a100,somethingv2,0.04091603053435114
0.30303030303030304,4,8,0.1083969465648855,6.020152671755725,0.5050381679389313,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.04366412213740459
0.31313131313131315,4,8,0.11053435114503816,6.08,0.52,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.041526717557251916
0.32323232323232326,4,8,0.11145038167938931,6.137404580152672,0.5343511450381679,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.04061068702290077
0.33333333333333337,4,8,0.11297709923664122,6.191145038167939,0.5477862595419848,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.03908396946564886
0.3434343434343435,4,8,0.11389312977099236,6.250992366412214,0.5627480916030534,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.03816793893129772
0.3535353535353536,4,8,0.11541984732824427,6.292519083969466,0.5731297709923664,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.03664122137404581
0.36363636363636365,4,8,0.11633587786259542,6.356030534351145,0.5890076335877863,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.035725190839694665
0.37373737373737376,4,8,0.11786259541984732,6.407328244274809,0.6018320610687022,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.03419847328244276
0.38383838383838387,4,8,0.11908396946564885,6.451297709923664,0.612824427480916,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.03297709923664123
0.393939393939394,4,8,0.11969465648854961,6.498931297709924,0.6247328244274809,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.03236641221374047
0.4040404040404041,4,8,0.1215267175572519,6.552671755725191,0.6381679389312978,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.030534351145038177
0.4141414141414142,4,8,0.12183206106870229,6.60030534351145,0.6500763358778626,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.030229007633587796
0.42424242424242425,4,8,0.12305343511450381,6.652824427480916,0.663206106870229,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.02900763358778627
0.43434343434343436,4,8,0.12458015267175572,6.694351145038168,0.673587786259542,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.02748091603053436
0.4444444444444445,4,8,0.12580152671755726,6.737099236641221,0.6842748091603054,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.02625954198473282
0.4545454545454546,4,8,0.12793893129770992,6.794503816793893,0.6986259541984733,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.024122137404580163
0.4646464646464647,4,8,0.12946564885496184,6.836030534351145,0.7090076335877863,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.02259541984732824
0.4747474747474748,4,8,0.13038167938931297,6.88,0.72,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.02167938931297711
0.48484848484848486,4,8,0.13099236641221373,6.912977099236641,0.7282442748091603,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.021068702290076347
0.494949494949495,4,8,0.1316030534351145,6.9435114503816795,0.7358778625954199,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.020458015267175583
0.5050505050505051,4,8,0.13282442748091602,6.972824427480916,0.743206106870229,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.019236641221374057
0.5151515151515152,4,8,0.13404580152671755,7.016793893129771,0.7541984732824427,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.01801526717557253
0.5252525252525253,4,8,0.1349618320610687,7.049770992366412,0.7624427480916031,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.01709923664122137
0.5353535353535354,4,8,0.13526717557251908,7.083969465648855,0.7709923664122137,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.016793893129771004
0.5454545454545455,4,8,0.136793893129771,7.119389312977099,0.7798473282442748,slowfast_r50_ssv2_full_e10_a100,somethingv2,-0.015267175572519082
