video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
p1VKQa4N-hg,0,300,30,32,10,1,cov10_s1,True,0.9996474981307983,vivit,kinetics400
9eTXpQq9QTA,0,300,30,32,10,1,cov10_s1,False,0.1657426804304123,vivit,kinetics400
YgzCJmncmUA,0,300,30,32,10,1,cov10_s1,True,0.995080828666687,vivit,kinetics400
CBL6uetTPHg,0,300,30,32,10,1,cov10_s1,False,0.387572705745697,vivit,kinetics400
eHkBHH59-Js,0,300,30,32,10,1,cov10_s1,True,0.8784661889076233,vivit,kinetics400
VHJGX13S_UY,0,300,30,32,10,1,cov10_s1,False,0.6754965782165527,vivit,kinetics400
gGGlthnIB-4,0,300,30,32,10,1,cov10_s1,False,0.9972621202468872,vivit,kinetics400
Zv09PB3YQAs,0,300,30,32,10,1,cov10_s1,True,0.9999842643737793,vivit,kinetics400
lOpJLO8weZw,0,300,30,32,10,1,cov10_s1,False,0.909345805644989,vivit,kinetics400
xjhF2VEkh0E,0,300,30,32,10,1,cov10_s1,True,0.9999901056289673,vivit,kinetics400
3caPS4FHFF8,0,300,30,32,10,1,cov10_s1,False,0.9602785110473633,vivit,kinetics400
CQzUU7-cVck,0,300,30,32,10,1,cov10_s1,False,0.21522167325019836,vivit,kinetics400
9EnSwbXxu5g,0,302,30,32,10,1,cov10_s1,True,0.9945106506347656,vivit,kinetics400
G9zN5TTuGO4,0,300,30,32,10,1,cov10_s1,False,0.7862927317619324,vivit,kinetics400
Ww61iwaFGrM,0,300,30,32,10,1,cov10_s1,True,0.9662015438079834,vivit,kinetics400
O179fpfn1G4,0,300,30,32,10,1,cov10_s1,True,0.9998509883880615,vivit,kinetics400
yq_M1PMw2hY,0,300,30,32,10,1,cov10_s1,False,0.992852509021759,vivit,kinetics400
qqJisE6m6XI,0,300,30,32,10,1,cov10_s1,True,0.9999734163284302,vivit,kinetics400
rseBvhN6dio,0,300,30,32,10,1,cov10_s1,False,0.746903121471405,vivit,kinetics400
y3-3i88mNPc,0,282,28,32,10,1,cov10_s1,True,0.9961813688278198,vivit,kinetics400
2cPLjY5AWXU,1,300,30,32,10,1,cov10_s1,False,0.22590972483158112,vivit,kinetics400
XLkuBgAq6Bc,1,300,30,32,10,1,cov10_s1,False,0.7890254855155945,vivit,kinetics400
oJmjFdkJDSg,1,299,30,32,10,1,cov10_s1,True,0.9024763703346252,vivit,kinetics400
CSz0mcaxur4,1,236,24,32,10,1,cov10_s1,True,0.9546611905097961,vivit,kinetics400
sHOUanBw4cE,1,193,19,32,10,1,cov10_s1,True,0.9999939203262329,vivit,kinetics400
6Tnsmk9C2rg,1,300,30,32,10,1,cov10_s1,True,0.9995170831680298,vivit,kinetics400
xVam2K4WJ54,1,300,30,32,10,1,cov10_s1,True,0.999944806098938,vivit,kinetics400
ZHubd5uJjQ4,1,261,26,32,10,1,cov10_s1,True,0.6499073505401611,vivit,kinetics400
DcwyDVypfYg,1,299,30,32,10,1,cov10_s1,True,0.4310925602912903,vivit,kinetics400
GUO-poN9EdQ,1,300,30,32,10,1,cov10_s1,False,0.9420421123504639,vivit,kinetics400
cs4UM8n4-Jc,1,279,28,32,10,1,cov10_s1,False,0.8848093152046204,vivit,kinetics400
--nQbRBEz2s,1,300,30,32,10,1,cov10_s1,True,0.9994416832923889,vivit,kinetics400
iCT8VHCVRSc,1,300,30,32,10,1,cov10_s1,True,0.9981492757797241,vivit,kinetics400
InSYAA9cJOs,1,300,30,32,10,1,cov10_s1,False,0.6215077638626099,vivit,kinetics400
HoeC_GSXIqg,1,300,30,32,10,1,cov10_s1,False,0.5594224333763123,vivit,kinetics400
pb803SLNzDU,1,300,30,32,10,1,cov10_s1,False,0.20883525907993317,vivit,kinetics400
pj1OiSpSFI0,1,246,25,32,10,1,cov10_s1,True,0.7729311585426331,vivit,kinetics400
WOCjeK86EVU,1,300,30,32,10,1,cov10_s1,True,0.99748295545578,vivit,kinetics400
3K0Sw7rbzPU,1,300,30,32,10,1,cov10_s1,True,0.9994722008705139,vivit,kinetics400
wO9odHj7Ukw,1,300,30,32,10,1,cov10_s1,True,0.9070574641227722,vivit,kinetics400
NqE4FpM7Ypk,2,300,30,32,10,1,cov10_s1,False,0.3360327184200287,vivit,kinetics400
