coverage,stride,top1,n,model,dataset
10,1,0.0076957899502037,4418,r3d_18,autsl
10,2,0.0058850158442734,4418,r3d_18,autsl
10,4,0.0056586690810321,4418,r3d_18,autsl
10,8,0.0061113626075147,4418,r3d_18,autsl
10,16,0.0061113626075147,4418,r3d_18,autsl
25,1,0.0269352648257129,4418,r3d_18,autsl
25,2,0.0339520144861928,4418,r3d_18,autsl
25,4,0.019918515165233137,4418,r3d_18,autsl
25,8,0.010864644635581712,4418,r3d_18,autsl
25,16,0.007016749660479855,4418,r3d_18,autsl
50,1,0.20778632865550023,4418,r3d_18,autsl
50,2,0.2399275690357628,4418,r3d_18,autsl
50,4,0.2840651878678135,4418,r3d_18,autsl
50,8,0.09370755998189226,4418,r3d_18,autsl
50,16,0.03078315980081485,4418,r3d_18,autsl
75,1,0.577636939791761,4418,r3d_18,autsl
75,2,0.5588501584427342,4418,r3d_18,autsl
75,4,0.6301493888637393,4418,r3d_18,autsl
75,8,0.23472159348121321,4418,r3d_18,autsl
75,16,0.062245359891353554,4418,r3d_18,autsl
100,1,0.7498868266183794,4418,r3d_18,autsl
100,2,0.7526029877772747,4418,r3d_18,autsl
100,4,0.6803983703033046,4418,r3d_18,autsl
100,8,0.27161611588954276,4418,r3d_18,autsl
100,16,0.06518786781349027,4418,r3d_18,autsl
