video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,1,8,1,k1,True,0.9549567103385925,videomamba,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,1,8,1,k1,True,0.9432511329650879,videomamba,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,1,8,1,k1,False,0.7346463203430176,videomamba,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,1,8,1,k1,True,0.8862804174423218,videomamba,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,1,8,1,k1,False,0.9348886609077454,videomamba,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,1,8,1,k1,False,0.6866356730461121,videomamba,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,1,8,1,k1,True,0.9784602522850037,videomamba,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,1,8,1,k1,True,0.9584745764732361,videomamba,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,1,8,1,k1,True,0.6744379997253418,videomamba,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,1,8,1,k1,False,0.7003066539764404,videomamba,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,1,8,1,k1,False,0.927178144454956,videomamba,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,1,8,1,k1,False,0.8506941199302673,videomamba,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,1,8,1,k1,True,0.9046241044998169,videomamba,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,1,8,1,k1,False,0.6083331108093262,videomamba,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,1,8,1,k1,False,0.869690477848053,videomamba,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,1,8,1,k1,True,0.9520352482795715,videomamba,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,1,8,1,k1,False,0.8666036128997803,videomamba,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,1,8,1,k1,True,0.5268113613128662,videomamba,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,1,8,1,k1,False,0.6353192329406738,videomamba,ucf101
