video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
signer1_sample944_color,0,57,1,32,1,k1,False,0.09665988385677338,slowfast_r50,autsl
signer1_sample276_color,0,65,1,32,1,k1,False,0.09627852588891983,slowfast_r50,autsl
signer35_sample610_color,0,71,1,32,1,k1,False,0.09688089787960052,slowfast_r50,autsl
signer35_sample390_color,0,75,1,32,1,k1,False,0.09643495827913284,slowfast_r50,autsl
signer18_sample539_color,0,64,1,32,1,k1,False,0.09204564988613129,slowfast_r50,autsl
signer1_sample778_color,0,63,1,32,1,k1,False,0.09223941713571548,slowfast_r50,autsl
signer11_sample469_color,0,45,1,32,1,k1,False,0.09068614989519119,slowfast_r50,autsl
signer1_sample319_color,0,68,1,32,1,k1,False,0.09309592097997665,slowfast_r50,autsl
signer11_sample120_color,0,48,1,32,1,k1,False,0.0936693623661995,slowfast_r50,autsl
signer25_sample64_color,0,46,1,32,1,k1,False,0.09286323934793472,slowfast_r50,autsl
signer16_sample254_color,0,61,1,32,1,k1,False,0.11166109889745712,slowfast_r50,autsl
signer35_sample286_color,0,61,1,32,1,k1,False,0.12739966809749603,slowfast_r50,autsl
signer25_sample285_color,0,53,1,32,1,k1,False,0.09070198237895966,slowfast_r50,autsl
signer18_sample482_color,0,67,1,32,1,k1,False,0.09525429457426071,slowfast_r50,autsl
signer16_sample365_color,0,58,1,32,1,k1,False,0.10079101473093033,slowfast_r50,autsl
signer11_sample66_color,0,49,1,32,1,k1,False,0.0903511494398117,slowfast_r50,autsl
signer1_sample1090_color,0,58,1,32,1,k1,False,0.09561913460493088,slowfast_r50,autsl
signer18_sample5_color,0,72,1,32,1,k1,False,0.09338793158531189,slowfast_r50,autsl
signer1_sample1094_color,0,61,1,32,1,k1,False,0.09764452278614044,slowfast_r50,autsl
signer25_sample431_color,0,56,1,32,1,k1,False,0.0860084816813469,slowfast_r50,autsl
signer25_sample372_color,1,58,1,32,1,k1,False,0.08358035236597061,slowfast_r50,autsl
signer18_sample243_color,1,55,1,32,1,k1,False,0.09274796396493912,slowfast_r50,autsl
signer35_sample603_color,1,55,1,32,1,k1,False,0.09229026734828949,slowfast_r50,autsl
signer18_sample436_color,1,61,1,32,1,k1,False,0.09825211018323898,slowfast_r50,autsl
signer11_sample397_color,1,38,1,32,1,k1,False,0.09062591940164566,slowfast_r50,autsl
signer1_sample936_color,1,55,1,32,1,k1,False,0.09590431302785873,slowfast_r50,autsl
signer16_sample330_color,1,62,1,32,1,k1,False,0.10468891263008118,slowfast_r50,autsl
signer1_sample57_color,1,51,1,32,1,k1,False,0.09431271255016327,slowfast_r50,autsl
signer1_sample377_color,1,52,1,32,1,k1,False,0.09452708810567856,slowfast_r50,autsl
signer35_sample92_color,1,51,1,32,1,k1,False,0.09630027413368225,slowfast_r50,autsl
signer1_sample989_color,1,55,1,32,1,k1,False,0.09754205495119095,slowfast_r50,autsl
signer25_sample463_color,1,58,1,32,1,k1,False,0.09044992178678513,slowfast_r50,autsl
