coverage,stride,top1,n,model,dataset
10,1,0.013807152557718425,4418,slowfast_r50,autsl
10,2,0.013128112267994568,4418,slowfast_r50,autsl
10,4,0.009959257582616569,4418,slowfast_r50,autsl
10,8,0.008374830239927569,4418,slowfast_r50,autsl
10,16,0.008374830239927569,4418,slowfast_r50,autsl
25,1,0.07311000452693527,4418,slowfast_r50,autsl
25,2,0.06518786781349027,4418,slowfast_r50,autsl
25,4,0.04549569941149841,4418,slowfast_r50,autsl
25,8,0.02557718424626528,4418,slowfast_r50,autsl
25,16,0.01607062019013128,4418,slowfast_r50,autsl
50,1,0.4481665912177456,4418,slowfast_r50,autsl
50,2,0.47555454956994114,4418,slowfast_r50,autsl
50,4,0.27840651878678135,4418,slowfast_r50,autsl
50,8,0.16115889542779538,4418,slowfast_r50,autsl
50,16,0.10796740606609326,4418,slowfast_r50,autsl
75,1,0.7521502942507922,4418,slowfast_r50,autsl
75,2,0.7709370755998189,4418,slowfast_r50,autsl
75,4,0.5138071525577185,4418,slowfast_r50,autsl
75,8,0.24332277048438208,4418,slowfast_r50,autsl
75,16,0.15753734721593482,4418,slowfast_r50,autsl
100,1,0.822544137618832,4418,slowfast_r50,autsl
100,2,0.7741059302851969,4418,slowfast_r50,autsl
100,4,0.4146672702580353,4418,slowfast_r50,autsl
100,8,0.14010864644635582,4418,slowfast_r50,autsl
100,16,0.04685377999094613,4418,slowfast_r50,autsl
