config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.7366071428571429,448,15.491071428571429,videomae,driveact,covstride,16
cov100_s16,0.40848214285714285,448,2.6138392857142856,videomae,driveact,covstride,16
cov100_s2,0.7276785714285714,448,14.270089285714286,videomae,driveact,covstride,16
cov100_s4,0.6763392857142857,448,9.763392857142858,videomae,driveact,covstride,16
cov100_s8,0.53125,448,5.058035714285714,videomae,driveact,covstride,16
cov10_s1,0.390625,448,3.669642857142857,videomae,driveact,covstride,16
cov10_s16,0.3236607142857143,448,1.0,videomae,driveact,covstride,16
cov10_s2,0.3794642857142857,448,2.0625,videomae,driveact,covstride,16
cov10_s4,0.35267857142857145,448,1.2745535714285714,videomae,driveact,covstride,16
cov10_s8,0.3236607142857143,448,1.0,videomae,driveact,covstride,16
cov25_s1,0.5245535714285714,448,9.401785714285714,videomae,driveact,covstride,16
cov25_s16,0.3236607142857143,448,1.0,videomae,driveact,covstride,16
cov25_s2,0.46205357142857145,448,4.948660714285714,videomae,driveact,covstride,16
cov25_s4,0.4174107142857143,448,2.5691964285714284,videomae,driveact,covstride,16
cov25_s8,0.38392857142857145,448,1.7098214285714286,videomae,driveact,covstride,16
cov50_s1,0.6339285714285714,448,14.189732142857142,videomae,driveact,covstride,16
cov50_s16,0.38169642857142855,448,1.7120535714285714,videomae,driveact,covstride,16
cov50_s2,0.5848214285714286,448,9.439732142857142,videomae,driveact,covstride,16
cov50_s4,0.49330357142857145,448,4.986607142857143,videomae,driveact,covstride,16
cov50_s8,0.4107142857142857,448,2.578125,videomae,driveact,covstride,16
cov75_s1,0.7299107142857143,448,15.0625,videomae,driveact,covstride,16
cov75_s16,0.40401785714285715,448,2.4464285714285716,videomae,driveact,covstride,16
cov75_s2,0.6941964285714286,448,13.453125,videomae,driveact,covstride,16
cov75_s4,0.6227678571428571,448,7.444196428571429,videomae,driveact,covstride,16
cov75_s8,0.47767857142857145,448,4.107142857142857,videomae,driveact,covstride,16
