coverage,stride,top1,n,model,dataset
10,1,0.10196078431372549,1020,videomae,epic_kitchens
10,2,0.11470588235294117,1020,videomae,epic_kitchens
10,4,0.10098039215686275,1020,videomae,epic_kitchens
10,8,0.09705882352941177,1020,videomae,epic_kitchens
10,16,0.07352941176470588,1020,videomae,epic_kitchens
25,1,0.1892156862745098,1020,videomae,epic_kitchens
25,2,0.17647058823529413,1020,videomae,epic_kitchens
25,4,0.1715686274509804,1020,videomae,epic_kitchens
25,8,0.15490196078431373,1020,videomae,epic_kitchens
25,16,0.11960784313725491,1020,videomae,epic_kitchens
50,1,0.2784313725490196,1020,videomae,epic_kitchens
50,2,0.2676470588235294,1020,videomae,epic_kitchens
50,4,0.26666666666666666,1020,videomae,epic_kitchens
50,8,0.21862745098039216,1020,videomae,epic_kitchens
50,16,0.17745098039215687,1020,videomae,epic_kitchens
75,1,0.30980392156862746,1020,videomae,epic_kitchens
75,2,0.3215686274509804,1020,videomae,epic_kitchens
75,4,0.30490196078431375,1020,videomae,epic_kitchens
75,8,0.2754901960784314,1020,videomae,epic_kitchens
75,16,0.21862745098039216,1020,videomae,epic_kitchens
100,1,0.3862745098039216,1020,videomae,epic_kitchens
100,2,0.38235294117647056,1020,videomae,epic_kitchens
100,4,0.3715686274509804,1020,videomae,epic_kitchens
100,8,0.3411764705882353,1020,videomae,epic_kitchens
100,16,0.24313725490196078,1020,videomae,epic_kitchens
