video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,1,8,1,point,k1_point,True,0.9734810590744019,timesformer,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,1,8,1,point,k1_point,True,0.8501999378204346,timesformer,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,1,8,1,point,k1_point,True,0.9539006352424622,timesformer,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,1,8,1,point,k1_point,True,0.9338085055351257,timesformer,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,1,8,1,point,k1_point,False,0.509834885597229,timesformer,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,1,8,1,point,k1_point,True,0.7890663743019104,timesformer,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,1,8,1,point,k1_point,True,0.9067812561988831,timesformer,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,1,8,1,point,k1_point,True,0.9013784527778625,timesformer,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,1,8,1,point,k1_point,True,0.9407138824462891,timesformer,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,1,8,1,point,k1_point,True,0.955435574054718,timesformer,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,1,8,1,point,k1_point,True,0.7053711414337158,timesformer,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,1,8,1,point,k1_point,True,0.9531295895576477,timesformer,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,1,8,1,point,k1_point,True,0.9609736204147339,timesformer,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,1,8,1,point,k1_point,True,0.9422416687011719,timesformer,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,1,8,1,point,k1_point,True,0.9486527442932129,timesformer,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,1,8,1,point,k1_point,True,0.868172287940979,timesformer,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,1,8,1,point,k1_point,True,0.8317110538482666,timesformer,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,1,8,1,point,k1_point,True,0.8462796211242676,timesformer,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,1,8,1,point,k1_point,True,0.9587075710296631,timesformer,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,1,8,1,point,k1_point,True,0.9462890028953552,timesformer,ucf101
v_ApplyLipstick_g03_c04,1,142,1,8,1,point,k1_point,False,0.20474249124526978,timesformer,ucf101
v_ApplyLipstick_g05_c05,1,156,1,8,1,point,k1_point,True,0.4597163498401642,timesformer,ucf101
v_ApplyLipstick_g05_c03,1,113,1,8,1,point,k1_point,True,0.801324188709259,timesformer,ucf101
v_ApplyLipstick_g07_c03,1,226,1,8,1,point,k1_point,True,0.9541192650794983,timesformer,ucf101
v_ApplyLipstick_g04_c05,1,169,1,8,1,point,k1_point,False,0.834854245185852,timesformer,ucf101
v_ApplyLipstick_g04_c01,1,98,1,8,1,point,k1_point,False,0.9367255568504333,timesformer,ucf101
v_ApplyLipstick_g02_c03,1,98,1,8,1,point,k1_point,False,0.7856093645095825,timesformer,ucf101
v_ApplyLipstick_g04_c02,1,144,1,8,1,point,k1_point,False,0.7480682730674744,timesformer,ucf101
v_ApplyLipstick_g05_c01,1,177,1,8,1,point,k1_point,True,0.893103837966919,timesformer,ucf101
v_ApplyLipstick_g02_c04,1,185,1,8,1,point,k1_point,False,0.7153857350349426,timesformer,ucf101
v_ApplyLipstick_g01_c01,1,149,1,8,1,point,k1_point,True,0.8704686760902405,timesformer,ucf101
v_ApplyLipstick_g02_c01,1,127,1,8,1,point,k1_point,False,0.6038564443588257,timesformer,ucf101
v_ApplyLipstick_g06_c04,1,523,1,8,1,point,k1_point,True,0.9403994679450989,timesformer,ucf101
v_ApplyLipstick_g03_c02,1,108,1,8,1,point,k1_point,False,0.5080217123031616,timesformer,ucf101
v_ApplyLipstick_g07_c01,1,270,1,8,1,point,k1_point,True,0.9451990723609924,timesformer,ucf101
v_ApplyLipstick_g01_c05,1,213,1,8,1,point,k1_point,True,0.8966021537780762,timesformer,ucf101
v_ApplyLipstick_g02_c02,1,118,1,8,1,point,k1_point,False,0.3904604911804199,timesformer,ucf101
v_ApplyLipstick_g07_c04,1,163,1,8,1,point,k1_point,True,0.6515070199966431,timesformer,ucf101
v_ApplyLipstick_g07_c02,1,125,1,8,1,point,k1_point,False,0.38905254006385803,timesformer,ucf101
v_ApplyLipstick_g01_c02,1,160,1,8,1,point,k1_point,True,0.6648738384246826,timesformer,ucf101
v_Archery_g01_c06,2,108,1,8,1,point,k1_point,True,0.21908625960350037,timesformer,ucf101
v_Archery_g05_c01,2,455,1,8,1,point,k1_point,False,0.2045733779668808,timesformer,ucf101
v_Archery_g01_c07,2,143,1,8,1,point,k1_point,True,0.866424560546875,timesformer,ucf101
v_Archery_g04_c04,2,135,1,8,1,point,k1_point,False,0.19528867304325104,timesformer,ucf101
v_Archery_g07_c03,2,51,1,8,1,point,k1_point,False,0.21345962584018707,timesformer,ucf101
v_Archery_g03_c03,2,125,1,8,1,point,k1_point,False,0.3886820077896118,timesformer,ucf101
v_Archery_g01_c03,2,158,1,8,1,point,k1_point,True,0.8101438879966736,timesformer,ucf101
v_Archery_g06_c01,2,81,1,8,1,point,k1_point,False,0.08299801498651505,timesformer,ucf101
v_Archery_g02_c01,2,158,1,8,1,point,k1_point,True,0.7662873864173889,timesformer,ucf101
v_Archery_g07_c05,2,64,1,8,1,point,k1_point,False,0.11358962208032608,timesformer,ucf101
v_Archery_g06_c06,2,132,1,8,1,point,k1_point,False,0.2335534691810608,timesformer,ucf101
v_Archery_g03_c04,2,138,1,8,1,point,k1_point,False,0.08206067234277725,timesformer,ucf101
v_Archery_g02_c03,2,138,1,8,1,point,k1_point,True,0.7405046224594116,timesformer,ucf101
v_Archery_g05_c03,2,488,1,8,1,point,k1_point,False,0.16401949524879456,timesformer,ucf101
v_Archery_g04_c02,2,173,1,8,1,point,k1_point,True,0.29066202044487,timesformer,ucf101
v_Archery_g04_c01,2,165,1,8,1,point,k1_point,False,0.15839731693267822,timesformer,ucf101
v_Archery_g02_c05,2,127,1,8,1,point,k1_point,True,0.18586421012878418,timesformer,ucf101
v_Archery_g03_c05,2,124,1,8,1,point,k1_point,False,0.07228387147188187,timesformer,ucf101
v_Archery_g07_c04,2,51,1,8,1,point,k1_point,False,0.09995603561401367,timesformer,ucf101
v_Archery_g06_c02,2,116,1,8,1,point,k1_point,True,0.8358971476554871,timesformer,ucf101
v_BabyCrawling_g01_c03,3,156,1,8,1,point,k1_point,True,0.17534905672073364,timesformer,ucf101
v_BabyCrawling_g04_c01,3,127,1,8,1,point,k1_point,True,0.46452006697654724,timesformer,ucf101
