video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
p1VKQa4N-hg,0,300,1,16,1,k1,True,0.9978048205375671,r3d_18,kinetics400
9eTXpQq9QTA,0,300,1,16,1,k1,False,0.1288221776485443,r3d_18,kinetics400
YgzCJmncmUA,0,300,1,16,1,k1,True,0.6721839308738708,r3d_18,kinetics400
CBL6uetTPHg,0,300,1,16,1,k1,False,0.791831910610199,r3d_18,kinetics400
eHkBHH59-Js,0,300,1,16,1,k1,True,0.7109126448631287,r3d_18,kinetics400
VHJGX13S_UY,0,300,1,16,1,k1,True,0.2017233967781067,r3d_18,kinetics400
gGGlthnIB-4,0,300,1,16,1,k1,False,0.9987346529960632,r3d_18,kinetics400
Zv09PB3YQAs,0,300,1,16,1,k1,True,0.6280718445777893,r3d_18,kinetics400
lOpJLO8weZw,0,300,1,16,1,k1,False,0.9021442532539368,r3d_18,kinetics400
xjhF2VEkh0E,0,300,1,16,1,k1,True,0.7709788680076599,r3d_18,kinetics400
3caPS4FHFF8,0,300,1,16,1,k1,False,0.6625648736953735,r3d_18,kinetics400
CQzUU7-cVck,0,300,1,16,1,k1,False,0.5378124713897705,r3d_18,kinetics400
9EnSwbXxu5g,0,302,1,16,1,k1,False,0.2004612237215042,r3d_18,kinetics400
G9zN5TTuGO4,0,300,1,16,1,k1,True,0.8164528608322144,r3d_18,kinetics400
Ww61iwaFGrM,0,300,1,16,1,k1,True,0.9578400254249573,r3d_18,kinetics400
O179fpfn1G4,0,300,1,16,1,k1,False,0.39395561814308167,r3d_18,kinetics400
yq_M1PMw2hY,0,300,1,16,1,k1,True,0.5924097299575806,r3d_18,kinetics400
qqJisE6m6XI,0,300,1,16,1,k1,False,0.703996479511261,r3d_18,kinetics400
rseBvhN6dio,0,300,1,16,1,k1,False,0.20202721655368805,r3d_18,kinetics400
y3-3i88mNPc,0,282,1,16,1,k1,False,0.22362416982650757,r3d_18,kinetics400
2cPLjY5AWXU,1,300,1,16,1,k1,False,0.5302613973617554,r3d_18,kinetics400
XLkuBgAq6Bc,1,300,1,16,1,k1,False,0.39975395798683167,r3d_18,kinetics400
oJmjFdkJDSg,1,299,1,16,1,k1,False,0.08970983326435089,r3d_18,kinetics400
CSz0mcaxur4,1,236,1,16,1,k1,False,0.5630322694778442,r3d_18,kinetics400
sHOUanBw4cE,1,193,1,16,1,k1,True,0.3938727378845215,r3d_18,kinetics400
6Tnsmk9C2rg,1,300,1,16,1,k1,False,0.5460226535797119,r3d_18,kinetics400
xVam2K4WJ54,1,300,1,16,1,k1,False,0.49459317326545715,r3d_18,kinetics400
ZHubd5uJjQ4,1,261,1,16,1,k1,False,0.7248035669326782,r3d_18,kinetics400
DcwyDVypfYg,1,299,1,16,1,k1,False,0.8288281559944153,r3d_18,kinetics400
GUO-poN9EdQ,1,300,1,16,1,k1,False,0.3661758601665497,r3d_18,kinetics400
cs4UM8n4-Jc,1,279,1,16,1,k1,False,0.1857709139585495,r3d_18,kinetics400
--nQbRBEz2s,1,300,1,16,1,k1,False,0.17603638768196106,r3d_18,kinetics400
iCT8VHCVRSc,1,300,1,16,1,k1,False,0.19165967404842377,r3d_18,kinetics400
InSYAA9cJOs,1,300,1,16,1,k1,False,0.5431300401687622,r3d_18,kinetics400
HoeC_GSXIqg,1,300,1,16,1,k1,False,0.1432839334011078,r3d_18,kinetics400
pb803SLNzDU,1,300,1,16,1,k1,False,0.2648787200450897,r3d_18,kinetics400
pj1OiSpSFI0,1,246,1,16,1,k1,False,0.12266270816326141,r3d_18,kinetics400
WOCjeK86EVU,1,300,1,16,1,k1,False,0.34357577562332153,r3d_18,kinetics400
3K0Sw7rbzPU,1,300,1,16,1,k1,False,0.09307708591222763,r3d_18,kinetics400
wO9odHj7Ukw,1,300,1,16,1,k1,False,0.23813071846961975,r3d_18,kinetics400
NqE4FpM7Ypk,2,300,1,16,1,k1,False,0.40893790125846863,r3d_18,kinetics400
wvQ3DHI8wiQ,2,300,1,16,1,k1,False,0.9450972080230713,r3d_18,kinetics400
u-xLgXHScxs,2,300,1,16,1,k1,False,0.21869191527366638,r3d_18,kinetics400
SLJBlFHPinU,2,300,1,16,1,k1,False,0.7620227932929993,r3d_18,kinetics400
UPujViBOznY,2,300,1,16,1,k1,False,0.3813605010509491,r3d_18,kinetics400
EO15LGshDfQ,2,300,1,16,1,k1,False,0.3189629018306732,r3d_18,kinetics400
EPtO8MgegKM,2,300,1,16,1,k1,False,0.9354527592658997,r3d_18,kinetics400
Qbo_tnzfjOY,2,300,1,16,1,k1,False,0.29121580719947815,r3d_18,kinetics400
lsUHYUUtqn0,2,300,1,16,1,k1,False,0.841870903968811,r3d_18,kinetics400
1438aE9LMgY,2,215,1,16,1,k1,False,0.45659032464027405,r3d_18,kinetics400
wTdO7pISUgs,2,300,1,16,1,k1,False,0.5669641494750977,r3d_18,kinetics400
0htNc0u9TDk,2,251,1,16,1,k1,False,0.49434542655944824,r3d_18,kinetics400
ksSkRXtJmWg,2,300,1,16,1,k1,False,0.7255405187606812,r3d_18,kinetics400
-emx5qjikEc,2,300,1,16,1,k1,False,0.9838594198226929,r3d_18,kinetics400
tAnRE_25CsE,2,300,1,16,1,k1,False,0.47577354311943054,r3d_18,kinetics400
njoCaIgSf7Q,2,300,1,16,1,k1,False,0.3245950937271118,r3d_18,kinetics400
c6n1_Br_Gi0,2,300,1,16,1,k1,False,0.17466235160827637,r3d_18,kinetics400
AZXoKz-EcL4,2,300,1,16,1,k1,False,0.3263976275920868,r3d_18,kinetics400
79HQBfG8wMQ,2,300,1,16,1,k1,False,0.42470017075538635,r3d_18,kinetics400
XAoAcyy2Psc,2,300,1,16,1,k1,False,0.19844548404216766,r3d_18,kinetics400
jgBAA2mKCIM,3,300,1,16,1,k1,False,0.48014968633651733,r3d_18,kinetics400
8xGUrnwsQJw,3,300,1,16,1,k1,False,0.12629598379135132,r3d_18,kinetics400
5uVHxPCk7d4,3,300,1,16,1,k1,False,0.12629598379135132,r3d_18,kinetics400
svVhMowxtT0,3,300,1,16,1,k1,True,0.926785409450531,r3d_18,kinetics400
CpeXj_A8YKY,3,300,1,16,1,k1,True,0.7668876051902771,r3d_18,kinetics400
ohCzKMVmdEE,3,300,1,16,1,k1,False,0.39316603541374207,r3d_18,kinetics400
8iWfa8K6q9k,3,300,1,16,1,k1,False,0.9819598197937012,r3d_18,kinetics400
