config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.3898305084745763,177,15.875706214689265,r2plus1d_18,ssv2,covstride,16
cov100_s16,0.14689265536723164,177,3.005649717514124,r2plus1d_18,ssv2,covstride,16
cov100_s2,0.3502824858757062,177,13.587570621468927,r2plus1d_18,ssv2,covstride,16
cov100_s4,0.3107344632768362,177,10.062146892655367,r2plus1d_18,ssv2,covstride,16
cov100_s8,0.1977401129943503,177,5.3841807909604515,r2plus1d_18,ssv2,covstride,16
cov10_s1,0.02824858757062147,177,4.028248587570621,r2plus1d_18,ssv2,covstride,16
cov10_s16,0.02824858757062147,177,1.0,r2plus1d_18,ssv2,covstride,16
cov10_s2,0.02824858757062147,177,2.1977401129943503,r2plus1d_18,ssv2,covstride,16
cov10_s4,0.022598870056497175,177,1.4406779661016949,r2plus1d_18,ssv2,covstride,16
cov10_s8,0.02824858757062147,177,1.0,r2plus1d_18,ssv2,covstride,16
cov25_s1,0.10734463276836158,177,9.740112994350282,r2plus1d_18,ssv2,covstride,16
cov25_s16,0.02824858757062147,177,1.073446327683616,r2plus1d_18,ssv2,covstride,16
cov25_s2,0.0847457627118644,177,5.107344632768362,r2plus1d_18,ssv2,covstride,16
cov25_s4,0.07909604519774012,177,2.790960451977401,r2plus1d_18,ssv2,covstride,16
cov25_s8,0.02824858757062147,177,1.6723163841807909,r2plus1d_18,ssv2,covstride,16
cov50_s1,0.24293785310734464,177,13.525423728813559,r2plus1d_18,ssv2,covstride,16
cov50_s16,0.02824858757062147,177,1.694915254237288,r2plus1d_18,ssv2,covstride,16
cov50_s2,0.21468926553672316,177,9.892655367231638,r2plus1d_18,ssv2,covstride,16
cov50_s4,0.15819209039548024,177,5.27683615819209,r2plus1d_18,ssv2,covstride,16
cov50_s8,0.11299435028248588,177,2.9152542372881354,r2plus1d_18,ssv2,covstride,16
cov75_s1,0.3559322033898305,177,15.073446327683616,r2plus1d_18,ssv2,covstride,16
cov75_s16,0.0903954802259887,177,2.225988700564972,r2plus1d_18,ssv2,covstride,16
cov75_s2,0.3559322033898305,177,12.40677966101695,r2plus1d_18,ssv2,covstride,16
cov75_s4,0.2711864406779661,177,7.762711864406779,r2plus1d_18,ssv2,covstride,16
cov75_s8,0.1694915254237288,177,4.096045197740113,r2plus1d_18,ssv2,covstride,16
