coverage,stride,top1,n,model,dataset
10,1,0.431638418079096,885,mc3_18,hmdb51
10,2,0.4214689265536723,885,mc3_18,hmdb51
10,4,0.3988700564971751,885,mc3_18,hmdb51
10,8,0.3807909604519774,885,mc3_18,hmdb51
10,16,0.3694915254237288,885,mc3_18,hmdb51
25,1,0.4971751412429379,885,mc3_18,hmdb51
25,2,0.4915254237288136,885,mc3_18,hmdb51
25,4,0.4610169491525424,885,mc3_18,hmdb51
25,8,0.4338983050847457,885,mc3_18,hmdb51
25,16,0.4112994350282485,885,mc3_18,hmdb51
50,1,0.536723163841808,885,mc3_18,hmdb51
50,2,0.5389830508474577,885,mc3_18,hmdb51
50,4,0.5389830508474577,885,mc3_18,hmdb51
50,8,0.5141242937853108,885,mc3_18,hmdb51
50,16,0.4723163841807909,885,mc3_18,hmdb51
75,1,0.5581920903954802,885,mc3_18,hmdb51
75,2,0.5581920903954802,885,mc3_18,hmdb51
75,4,0.56045197740113,885,mc3_18,hmdb51
75,8,0.5423728813559322,885,mc3_18,hmdb51
75,16,0.4926553672316384,885,mc3_18,hmdb51
100,1,0.5717514124293785,885,mc3_18,hmdb51
100,2,0.5706214689265536,885,mc3_18,hmdb51
100,4,0.5694915254237288,885,mc3_18,hmdb51
100,8,0.5548022598870056,885,mc3_18,hmdb51
100,16,0.5107344632768361,885,mc3_18,hmdb51
