coverage,stride,top1,n
10,1,0.0323014804845222,743
10,2,0.0282637954239569,743
10,4,0.0188425302826379,743
10,8,0.0134589502018842,743
10,16,0.0094212651413189,743
25,1,0.0511440107671601,743
25,2,0.0551816958277254,743
25,4,0.0511440107671601,743
25,8,0.0269179004037685,743
25,16,0.0121130551816958,743
50,1,0.1238223418573351,743
50,2,0.1292059219380888,743
50,4,0.0901749663526245,743
50,8,0.053835800807537,743
50,16,0.0309555854643337,743
75,1,0.1776581426648721,743
75,2,0.1830417227456258,743
75,4,0.1197846567967698,743
75,8,0.0646029609690444,743
75,16,0.0417227456258411,743
100,1,0.2005383580080753,743
100,2,0.2113055181695827,743
100,4,0.152086137281292,743
100,8,0.0740242261103634,743
100,16,0.0376850605652759,743
