coverage,stride,top1,n,model,dataset
10,1,0.43526785714285715,448,r2plus1d_18,driveact
10,2,0.4263392857142857,448,r2plus1d_18,driveact
10,4,0.41294642857142855,448,r2plus1d_18,driveact
10,8,0.39285714285714285,448,r2plus1d_18,driveact
10,16,0.39285714285714285,448,r2plus1d_18,driveact
25,1,0.5491071428571429,448,r2plus1d_18,driveact
25,2,0.5178571428571429,448,r2plus1d_18,driveact
25,4,0.4642857142857143,448,r2plus1d_18,driveact
25,8,0.45089285714285715,448,r2plus1d_18,driveact
25,16,0.39285714285714285,448,r2plus1d_18,driveact
50,1,0.6629464285714286,448,r2plus1d_18,driveact
50,2,0.6138392857142857,448,r2plus1d_18,driveact
50,4,0.5513392857142857,448,r2plus1d_18,driveact
50,8,0.484375,448,r2plus1d_18,driveact
50,16,0.45982142857142855,448,r2plus1d_18,driveact
75,1,0.7232142857142857,448,r2plus1d_18,driveact
75,2,0.7209821428571429,448,r2plus1d_18,driveact
75,4,0.6361607142857143,448,r2plus1d_18,driveact
75,8,0.53125,448,r2plus1d_18,driveact
75,16,0.49776785714285715,448,r2plus1d_18,driveact
100,1,0.7566964285714286,448,r2plus1d_18,driveact
100,2,0.7433035714285714,448,r2plus1d_18,driveact
100,4,0.6808035714285714,448,r2plus1d_18,driveact
100,8,0.5691964285714286,448,r2plus1d_18,driveact
100,16,0.515625,448,r2plus1d_18,driveact
