coverage,stride,top1,n
10,1,0.0061113626075147,4418
10,2,0.0047532820280669,4418
10,4,0.0049796287913082,4418
10,8,0.0052059755545495,4418
10,16,0.0052059755545495,4418
25,1,0.0233137166138524,4418
25,2,0.0215029425079221,4418
25,4,0.0113173381620642,4418
25,8,0.0043005885015844,4418
25,16,0.0049796287913082,4418
50,1,0.1156631960162969,4418
50,2,0.1206428248076052,4418
50,4,0.0837483023992756,4418
50,8,0.0183340878225441,4418
50,16,0.0072430964237211,4418
75,1,0.3313716613852422,4418
75,2,0.3116794929832503,4418
75,4,0.3184698958804889,4418
75,8,0.0640561339972838,4418
75,16,0.0101856043458578,4418
100,1,0.4687641466727025,4418
100,2,0.4640108646446356,4418
100,4,0.4148936170212766,4418
100,8,0.1545948392937981,4418
100,16,0.0228610230873698,4418
