video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,1,16,1,k1,True,0.9976535439491272,mc3_18,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,1,16,1,k1,True,0.9993289709091187,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,1,16,1,k1,True,0.9654654860496521,mc3_18,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,1,16,1,k1,True,0.9934518337249756,mc3_18,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,1,16,1,k1,True,0.4940970540046692,mc3_18,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,1,16,1,k1,True,0.9318099617958069,mc3_18,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,1,16,1,k1,True,0.9997778534889221,mc3_18,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,1,16,1,k1,True,0.9987186193466187,mc3_18,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,1,16,1,k1,True,0.9933660626411438,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,1,16,1,k1,True,0.9428918361663818,mc3_18,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,1,16,1,k1,True,0.9847275018692017,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,1,16,1,k1,True,0.9119750261306763,mc3_18,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,1,16,1,k1,True,0.9996135830879211,mc3_18,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,1,16,1,k1,True,0.9949390888214111,mc3_18,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,1,16,1,k1,True,0.9963371753692627,mc3_18,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,1,16,1,k1,True,0.9838801026344299,mc3_18,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,1,16,1,k1,True,0.999744713306427,mc3_18,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,1,16,1,k1,True,0.9948529601097107,mc3_18,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,1,16,1,k1,True,0.8790797591209412,mc3_18,ucf101
