coverage,stride,top1,n,model,dataset
10,1,0.0131281122679945,4418,videomae,autsl
10,2,0.0099592575826165,4418,videomae,autsl
10,4,0.0058850158442734,4418,videomae,autsl
10,8,0.0043005885015844,4418,videomae,autsl
10,16,0.004300588501584427,4418,videomae,autsl
25,1,0.040289723856948845,4418,videomae,autsl
25,2,0.04436396559529199,4418,videomae,autsl
25,4,0.03168854685377999,4418,videomae,autsl
25,8,0.01244907197827071,4418,videomae,autsl
25,16,0.007016749660479855,4418,videomae,autsl
50,1,0.3841104572204617,4418,videomae,autsl
50,2,0.39520144861928475,4418,videomae,autsl
50,4,0.3420099592575826,4418,videomae,autsl
50,8,0.1373924852874604,4418,videomae,autsl
50,16,0.03508374830239928,4418,videomae,autsl
75,1,0.7080126754187415,4418,videomae,autsl
75,2,0.6919420552286102,4418,videomae,autsl
75,4,0.6783612494341331,4418,videomae,autsl
75,8,0.36555002263467634,4418,videomae,autsl
75,16,0.10321412403802625,4418,videomae,autsl
100,1,0.7865550022634676,4418,videomae,autsl
100,2,0.7779538252602988,4418,videomae,autsl
100,4,0.7410593028519692,4418,videomae,autsl
100,8,0.43933906745133544,4418,videomae,autsl
100,16,0.1373924852874604,4418,videomae,autsl
