coverage,stride,top1,n,model,dataset
10,1,0.7945544554455446,2020,vivit,ucf101
10,2,0.7554455445544555,2020,vivit,ucf101
10,4,0.6915841584158415,2020,vivit,ucf101
10,8,0.6222772277227723,2020,vivit,ucf101
10,16,0.5787128712871287,2020,vivit,ucf101
25,1,0.8688118811881188,2020,vivit,ucf101
25,2,0.8599009900990099,2020,vivit,ucf101
25,4,0.8168316831683168,2020,vivit,ucf101
25,8,0.7420792079207921,2020,vivit,ucf101
25,16,0.6599009900990099,2020,vivit,ucf101
50,1,0.9054455445544555,2020,vivit,ucf101
50,2,0.8995049504950495,2020,vivit,ucf101
50,4,0.8846534653465347,2020,vivit,ucf101
50,8,0.844059405940594,2020,vivit,ucf101
50,16,0.7633663366336634,2020,vivit,ucf101
75,1,0.9207920792079208,2020,vivit,ucf101
75,2,0.9207920792079208,2020,vivit,ucf101
75,4,0.9099009900990099,2020,vivit,ucf101
75,8,0.8925742574257426,2020,vivit,ucf101
75,16,0.8272277227722772,2020,vivit,ucf101
100,1,0.9198019801980198,2020,vivit,ucf101
100,2,0.9198019801980198,2020,vivit,ucf101
100,4,0.9138613861386139,2020,vivit,ucf101
100,8,0.904950495049505,2020,vivit,ucf101
100,16,0.8603960396039604,2020,vivit,ucf101
