coverage,stride,top1,n,model,dataset
10,1,0.33035714285714285,448,vivit,driveact
10,2,0.31919642857142855,448,vivit,driveact
10,4,0.30580357142857145,448,vivit,driveact
10,8,0.29910714285714285,448,vivit,driveact
10,16,0.29910714285714285,448,vivit,driveact
25,1,0.39732142857142855,448,vivit,driveact
25,2,0.35267857142857145,448,vivit,driveact
25,4,0.33482142857142855,448,vivit,driveact
25,8,0.32589285714285715,448,vivit,driveact
25,16,0.29910714285714285,448,vivit,driveact
50,1,0.4955357142857143,448,vivit,driveact
50,2,0.45982142857142855,448,vivit,driveact
50,4,0.38392857142857145,448,vivit,driveact
50,8,0.37723214285714285,448,vivit,driveact
50,16,0.328125,448,vivit,driveact
75,1,0.5580357142857143,448,vivit,driveact
75,2,0.5178571428571429,448,vivit,driveact
75,4,0.46875,448,vivit,driveact
75,8,0.39732142857142855,448,vivit,driveact
75,16,0.35044642857142855,448,vivit,driveact
100,1,0.59375,448,vivit,driveact
100,2,0.5491071428571429,448,vivit,driveact
100,4,0.5133928571428571,448,vivit,driveact
100,8,0.4330357142857143,448,vivit,driveact
100,16,0.359375,448,vivit,driveact
