dataset,split,video_id,video_path,label_id,budget,coverage,stride,pred_id,correct_top1,correct_top5,confidence,decode_time_s,inference_time_s,total_time_s,source_frames,candidate_frames,processed_frames,model_input_frames,skipped,error
somethingv2,validation,169724,data/Something_data/videos_full/169724.webm,0,8,50,4,32,False,True,0.38148611783981323,0.11826532403938472,0.0015165900622378103,3.0488578020595014,46,6,8,8,False,
somethingv2,validation,108286,data/Something_data/videos_full/108286.webm,0,8,50,4,0,True,True,0.07145953178405762,0.1354916209820658,0.0015165900622378103,2.9297064300626516,54,7,8,8,False,
somethingv2,validation,147281,data/Something_data/videos_full/147281.webm,0,8,50,4,0,True,True,0.6242333650588989,0.10329123889096081,0.0015165900622378103,2.792975285090506,62,8,8,8,False,
somethingv2,validation,6216,data/Something_data/videos_full/6216.webm,0,8,50,4,125,False,False,0.31444424390792847,0.06602724804542959,0.0015165900622378103,2.6883724050130695,41,5,8,8,False,
somethingv2,validation,174027,data/Something_data/videos_full/174027.webm,0,8,50,4,125,False,False,0.10302755981683731,0.15745222591795027,0.0015165900622378103,2.6215137580875307,46,6,8,8,False,
somethingv2,validation,144827,data/Something_data/videos_full/144827.webm,0,8,50,4,130,False,False,0.7708195447921753,0.09127414994873106,0.0015165900622378103,2.463029616046697,42,6,8,8,False,
somethingv2,validation,53775,data/Something_data/videos_full/53775.webm,0,8,50,4,125,False,True,0.9251478314399719,0.12947842595167458,0.0015165900622378103,2.3710174148436636,42,6,8,8,False,
somethingv2,validation,51951,data/Something_data/videos_full/51951.webm,0,8,50,4,125,False,False,0.19176359474658966,0.17219917988404632,0.0015165900622378103,2.240223112050444,33,4,8,8,False,
somethingv2,validation,10430,data/Something_data/videos_full/10430.webm,0,8,50,4,125,False,False,0.05399612337350845,0.06869013304822147,0.0015165900622378103,2.0669217521790415,52,7,8,8,False,
somethingv2,validation,148979,data/Something_data/videos_full/148979.webm,0,8,50,4,11,False,False,0.07199675589799881,0.0842561749741435,0.0015165900622378103,1.997379528125748,63,8,8,8,False,
somethingv2,validation,99688,data/Something_data/videos_full/99688.webm,0,8,50,4,151,False,True,0.3438495099544525,0.14741075900383294,0.0015165900622378103,1.912245504092425,48,6,8,8,False,
somethingv2,validation,112846,data/Something_data/videos_full/112846.webm,0,8,50,4,128,False,False,0.2880770266056061,0.07681936980225146,0.0015165900622378103,1.7639720488805324,42,6,8,8,False,
somethingv2,validation,198092,data/Something_data/videos_full/198092.webm,0,8,50,4,128,False,False,0.421753466129303,0.07853070413693786,0.0015165900622378103,1.6863471569959074,57,7,8,8,False,
somethingv2,validation,88925,data/Something_data/videos_full/88925.webm,0,8,50,4,126,False,False,0.7092450261116028,0.08639153209514916,0.0015165900622378103,1.6067527048289776,44,6,8,8,False,
somethingv2,validation,173157,data/Something_data/videos_full/173157.webm,0,8,50,4,126,False,False,0.9598709940910339,0.06682961503975093,0.0015165900622378103,1.5197470630519092,65,8,8,8,False,
somethingv2,validation,108136,data/Something_data/videos_full/108136.webm,0,8,50,4,128,False,True,0.47840791940689087,0.05306279216893017,0.0015165900622378103,1.4520846931263804,54,7,8,8,False,
somethingv2,validation,81300,data/Something_data/videos_full/81300.webm,0,8,50,4,125,False,False,0.14998376369476318,0.14322947710752487,0.0015165900622378103,1.3983003341127187,44,6,8,8,False,
somethingv2,validation,121078,data/Something_data/videos_full/121078.webm,0,8,50,4,100,False,False,0.25959476828575134,0.1056274629663676,0.0015165900622378103,1.2541036980692297,41,5,8,8,False,
somethingv2,validation,24255,data/Something_data/videos_full/24255.webm,0,8,50,4,124,False,False,0.807691752910614,0.1061002491042018,0.0015165900622378103,1.1478491290472448,32,4,8,8,False,
somethingv2,validation,210300,data/Something_data/videos_full/210300.webm,0,8,50,4,151,False,False,0.29142630100250244,0.015670247143134475,0.0015165900622378103,1.0410136028658599,52,7,8,8,False,
somethingv2,validation,52371,data/Something_data/videos_full/52371.webm,1,8,50,4,35,False,False,0.3278329074382782,0.0919695810880512,0.0015165900622378103,1.0180699760094285,68,8,8,8,False,
somethingv2,validation,18320,data/Something_data/videos_full/18320.webm,1,8,50,4,67,False,False,0.5213370323181152,0.04534653713926673,0.0015165900622378103,0.925256570102647,33,4,8,8,False,
