config,top1,n,mean_distinct,model,dataset,mode,budget
k16_box,0.3352941176470588,1020,15.980392156862745,r3d_18,epic_kitchens,antialias,16
k16_point,0.37058823529411766,1020,15.980392156862745,r3d_18,epic_kitchens,antialias,16
k1_box,0.03725490196078431,1020,1.0,r3d_18,epic_kitchens,antialias,16
k1_point,0.07549019607843137,1020,1.0,r3d_18,epic_kitchens,antialias,16
k2_box,0.060784313725490195,1020,2.0,r3d_18,epic_kitchens,antialias,16
k2_point,0.10882352941176471,1020,2.0,r3d_18,epic_kitchens,antialias,16
k4_box,0.13627450980392156,1020,4.0,r3d_18,epic_kitchens,antialias,16
k4_point,0.21862745098039216,1020,4.0,r3d_18,epic_kitchens,antialias,16
k8_box,0.26666666666666666,1020,8.0,r3d_18,epic_kitchens,antialias,16
k8_point,0.30392156862745096,1020,8.0,r3d_18,epic_kitchens,antialias,16
