coverage,stride,top1,n,model,dataset
10,1,0.10497981157469717,743,timesformer,diving48
10,2,0.1063257065948856,743,timesformer,diving48
10,4,0.08882907133243607,743,timesformer,diving48
10,8,0.06998654104979811,743,timesformer,diving48
10,16,0.06729475100942127,743,timesformer,diving48
25,1,0.15477792732166892,743,timesformer,diving48
25,2,0.1480484522207268,743,timesformer,diving48
25,4,0.14670255720053835,743,timesformer,diving48
25,8,0.13728129205921938,743,timesformer,diving48
25,16,0.1009421265141319,743,timesformer,diving48
50,1,0.2839838492597577,743,timesformer,diving48
50,2,0.27052489905787347,743,timesformer,diving48
50,4,0.27456258411843876,743,timesformer,diving48
50,8,0.27456258411843876,743,timesformer,diving48
50,16,0.20592193808882908,743,timesformer,diving48
75,1,0.3835800807537012,743,timesformer,diving48
75,2,0.40242261103633914,743,timesformer,diving48
75,4,0.39030955585464333,743,timesformer,diving48
75,8,0.3795423956931359,743,timesformer,diving48
75,16,0.3243606998654105,743,timesformer,diving48
100,1,0.3822341857335128,743,timesformer,diving48
100,2,0.3822341857335128,743,timesformer,diving48
100,4,0.38627187079407804,743,timesformer,diving48
100,8,0.36877523553162855,743,timesformer,diving48
100,16,0.3620457604306864,743,timesformer,diving48
