coverage,stride,top1,n
10,1,0.4203389830508474,885
10,2,0.4090395480225989,885
10,4,0.3740112994350282,885
10,8,0.3310734463276836,885
10,16,0.3141242937853107,885
25,1,0.5638418079096045,885
25,2,0.5502824858757062,885
25,4,0.4790960451977401,885
25,8,0.423728813559322,885
25,16,0.3807909604519774,885
50,1,0.7016949152542373,885
50,2,0.6858757062146893,885
50,4,0.6361581920903955,885
50,8,0.5163841807909605,885
50,16,0.4531073446327683,885
75,1,0.768361581920904,885
75,2,0.7807909604519774,885
75,4,0.7197740112994351,885
75,8,0.5796610169491525,885
75,16,0.4757062146892655,885
100,1,0.8,885
100,2,0.7932203389830509,885
100,4,0.7491525423728813,885
100,8,0.615819209039548,885
100,16,0.4892655367231638,885
