video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,1,32,1,point,k1_point,True,0.8255150318145752,slowfast_r50,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,1,32,1,point,k1_point,True,0.9854642748832703,slowfast_r50,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,1,32,1,point,k1_point,True,0.9006832242012024,slowfast_r50,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,1,32,1,point,k1_point,True,0.9959768652915955,slowfast_r50,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,1,32,1,point,k1_point,False,0.6487117409706116,slowfast_r50,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,1,32,1,point,k1_point,False,0.7611930966377258,slowfast_r50,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,1,32,1,point,k1_point,True,0.9918419122695923,slowfast_r50,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,1,32,1,point,k1_point,True,0.9895995855331421,slowfast_r50,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,1,32,1,point,k1_point,True,0.8204570412635803,slowfast_r50,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,1,32,1,point,k1_point,False,0.5497567057609558,slowfast_r50,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,1,32,1,point,k1_point,True,0.733985424041748,slowfast_r50,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,1,32,1,point,k1_point,False,0.5175310373306274,slowfast_r50,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,1,32,1,point,k1_point,True,0.7817552089691162,slowfast_r50,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,1,32,1,point,k1_point,True,0.7114054560661316,slowfast_r50,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,1,32,1,point,k1_point,True,0.6007283329963684,slowfast_r50,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,1,32,1,point,k1_point,True,0.5700307488441467,slowfast_r50,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,1,32,1,point,k1_point,True,0.7380016446113586,slowfast_r50,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,1,32,1,point,k1_point,True,0.9386828541755676,slowfast_r50,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,1,32,1,point,k1_point,True,0.8770669102668762,slowfast_r50,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,1,32,1,point,k1_point,True,0.5542022585868835,slowfast_r50,ucf101
v_ApplyLipstick_g03_c04,1,142,1,32,1,point,k1_point,True,0.9531409740447998,slowfast_r50,ucf101
v_ApplyLipstick_g05_c05,1,156,1,32,1,point,k1_point,True,0.9399147033691406,slowfast_r50,ucf101
v_ApplyLipstick_g05_c03,1,113,1,32,1,point,k1_point,True,0.9961817264556885,slowfast_r50,ucf101
v_ApplyLipstick_g07_c03,1,226,1,32,1,point,k1_point,True,0.9925058484077454,slowfast_r50,ucf101
v_ApplyLipstick_g04_c05,1,169,1,32,1,point,k1_point,True,0.7386156320571899,slowfast_r50,ucf101
v_ApplyLipstick_g04_c01,1,98,1,32,1,point,k1_point,True,0.9996706247329712,slowfast_r50,ucf101
v_ApplyLipstick_g02_c03,1,98,1,32,1,point,k1_point,True,0.4824947714805603,slowfast_r50,ucf101
v_ApplyLipstick_g04_c02,1,144,1,32,1,point,k1_point,True,0.9792245030403137,slowfast_r50,ucf101
v_ApplyLipstick_g05_c01,1,177,1,32,1,point,k1_point,True,0.9652327299118042,slowfast_r50,ucf101
v_ApplyLipstick_g02_c04,1,185,1,32,1,point,k1_point,True,0.9252135753631592,slowfast_r50,ucf101
v_ApplyLipstick_g01_c01,1,149,1,32,1,point,k1_point,True,0.9394240975379944,slowfast_r50,ucf101
v_ApplyLipstick_g02_c01,1,127,1,32,1,point,k1_point,True,0.9060344696044922,slowfast_r50,ucf101
v_ApplyLipstick_g06_c04,1,523,1,32,1,point,k1_point,True,0.9993149042129517,slowfast_r50,ucf101
v_ApplyLipstick_g03_c02,1,108,1,32,1,point,k1_point,True,0.3660889267921448,slowfast_r50,ucf101
v_ApplyLipstick_g07_c01,1,270,1,32,1,point,k1_point,True,0.9978644251823425,slowfast_r50,ucf101
v_ApplyLipstick_g01_c05,1,213,1,32,1,point,k1_point,True,0.9985577464103699,slowfast_r50,ucf101
v_ApplyLipstick_g02_c02,1,118,1,32,1,point,k1_point,True,0.8736546039581299,slowfast_r50,ucf101
v_ApplyLipstick_g07_c04,1,163,1,32,1,point,k1_point,True,0.6185461282730103,slowfast_r50,ucf101
v_ApplyLipstick_g07_c02,1,125,1,32,1,point,k1_point,True,0.5122241973876953,slowfast_r50,ucf101
v_ApplyLipstick_g01_c02,1,160,1,32,1,point,k1_point,True,0.9455854296684265,slowfast_r50,ucf101
v_Archery_g01_c06,2,108,1,32,1,point,k1_point,True,0.3816843330860138,slowfast_r50,ucf101
v_Archery_g05_c01,2,455,1,32,1,point,k1_point,False,0.22900398075580597,slowfast_r50,ucf101
v_Archery_g01_c07,2,143,1,32,1,point,k1_point,True,0.22922326624393463,slowfast_r50,ucf101
v_Archery_g04_c04,2,135,1,32,1,point,k1_point,True,0.2776188850402832,slowfast_r50,ucf101
v_Archery_g07_c03,2,51,1,32,1,point,k1_point,False,0.1566716879606247,slowfast_r50,ucf101
v_Archery_g03_c03,2,125,1,32,1,point,k1_point,False,0.36399415135383606,slowfast_r50,ucf101
v_Archery_g01_c03,2,158,1,32,1,point,k1_point,True,0.4274866282939911,slowfast_r50,ucf101
v_Archery_g06_c01,2,81,1,32,1,point,k1_point,False,0.30880337953567505,slowfast_r50,ucf101
v_Archery_g02_c01,2,158,1,32,1,point,k1_point,False,0.2764796316623688,slowfast_r50,ucf101
v_Archery_g07_c05,2,64,1,32,1,point,k1_point,True,0.15028756856918335,slowfast_r50,ucf101
v_Archery_g06_c06,2,132,1,32,1,point,k1_point,False,0.2045716941356659,slowfast_r50,ucf101
