tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.13431372549019607,4.0,0.0,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.010101010101010102,4,8,0.13431372549019607,4.0,0.0,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.020202020202020204,4,8,0.13431372549019607,4.0,0.0,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.030303030303030304,4,8,0.13431372549019607,4.0,0.0,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.04040404040404041,4,8,0.13431372549019607,4.0,0.0,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.05050505050505051,4,8,0.13431372549019607,4.0,0.0,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.06060606060606061,4,8,0.13431372549019607,4.0,0.0,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.07070707070707072,4,8,0.13431372549019607,4.0,0.0,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.08080808080808081,4,8,0.13431372549019607,4.003921568627451,0.000980392156862745,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.09090909090909091,4,8,0.13431372549019607,4.011764705882353,0.0029411764705882353,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.10101010101010102,4,8,0.13431372549019607,4.019607843137255,0.004901960784313725,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.11111111111111112,4,8,0.13431372549019607,4.027450980392157,0.006862745098039216,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0
0.12121212121212122,4,8,0.13529411764705881,4.043137254901961,0.010784313725490196,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0009803921568627416
0.13131313131313133,4,8,0.1392156862745098,4.070588235294117,0.01764705882352941,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.004901960784313736
0.14141414141414144,4,8,0.1392156862745098,4.090196078431372,0.022549019607843137,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.004901960784313736
0.15151515151515152,4,8,0.1392156862745098,4.113725490196078,0.028431372549019607,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.004901960784313736
0.16161616161616163,4,8,0.14019607843137255,4.133333333333334,0.03333333333333333,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.0058823529411764774
0.17171717171717174,4,8,0.1411764705882353,4.184313725490196,0.04607843137254902,videomae_epic_kitchens_full_e10_h200,epic_kitchens,0.006862745098039219
