video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
210300,0,52,1,8,1,k1,False,0.4532313644886017,videomamba,ssv2
197315,2,49,1,8,1,k1,False,0.9244785308837891,videomamba,ssv2
218883,3,44,1,8,1,k1,False,0.679542601108551,videomamba,ssv2
30133,4,61,1,8,1,k1,False,0.9757508635520935,videomamba,ssv2
186406,6,66,1,8,1,k1,False,0.8596727252006531,videomamba,ssv2
210300,0,52,2,8,2,k2,False,0.8334276676177979,videomamba,ssv2
197315,2,49,2,8,2,k2,False,0.8055586218833923,videomamba,ssv2
218883,3,44,2,8,2,k2,False,0.6273938417434692,videomamba,ssv2
30133,4,61,2,8,2,k2,False,0.21814978122711182,videomamba,ssv2
186406,6,66,2,8,2,k2,True,0.803755521774292,videomamba,ssv2
210300,0,52,4,8,4,k4,False,0.49855852127075195,videomamba,ssv2
197315,2,49,4,8,4,k4,False,0.49976086616516113,videomamba,ssv2
218883,3,44,4,8,4,k4,True,0.3307017385959625,videomamba,ssv2
30133,4,61,4,8,4,k4,False,0.6372191905975342,videomamba,ssv2
186406,6,66,4,8,4,k4,True,0.9807939529418945,videomamba,ssv2
210300,0,52,8,8,8,k8,True,0.5755053758621216,videomamba,ssv2
197315,2,49,8,8,8,k8,False,0.7078061103820801,videomamba,ssv2
218883,3,44,8,8,8,k8,True,0.3640543818473816,videomamba,ssv2
30133,4,61,8,8,8,k8,False,0.8063730001449585,videomamba,ssv2
186406,6,66,8,8,8,k8,True,0.9978213310241699,videomamba,ssv2
210300,0,52,16,8,16,k16,True,0.5233564972877502,videomamba,ssv2
197315,2,49,16,8,16,k16,False,0.8035179972648621,videomamba,ssv2
218883,3,44,16,8,16,k16,True,0.538829505443573,videomamba,ssv2
30133,4,61,16,8,16,k16,False,0.7553017735481262,videomamba,ssv2
186406,6,66,16,8,16,k16,True,0.9966321587562561,videomamba,ssv2
172000,7,58,1,8,1,k1,False,0.5493112802505493,videomamba,ssv2
70659,8,18,1,8,1,k1,False,0.38117995858192444,videomamba,ssv2
11086,8,18,1,8,1,k1,False,0.9750468730926514,videomamba,ssv2
3793,9,38,1,8,1,k1,False,0.11614388227462769,videomamba,ssv2
49806,9,19,1,8,1,k1,False,0.4942978322505951,videomamba,ssv2
91295,9,20,1,8,1,k1,False,0.833987832069397,videomamba,ssv2
119565,9,19,1,8,1,k1,False,0.2585867941379547,videomamba,ssv2
184324,10,20,1,8,1,k1,False,0.36329385638237,videomamba,ssv2
39791,10,17,1,8,1,k1,False,0.8950982093811035,videomamba,ssv2
21147,11,18,1,8,1,k1,False,0.9599089622497559,videomamba,ssv2
203782,11,18,1,8,1,k1,False,0.3959747552871704,videomamba,ssv2
12383,12,20,1,8,1,k1,False,0.6291719079017639,videomamba,ssv2
172000,7,58,2,8,2,k2,False,0.3587847948074341,videomamba,ssv2
70659,8,18,2,8,2,k2,False,0.602778434753418,videomamba,ssv2
11086,8,18,2,8,2,k2,True,0.931205689907074,videomamba,ssv2
3793,9,38,2,8,2,k2,False,0.3837478458881378,videomamba,ssv2
49806,9,19,2,8,2,k2,False,0.9755125641822815,videomamba,ssv2
91295,9,20,2,8,2,k2,False,0.5525394678115845,videomamba,ssv2
119565,9,19,2,8,2,k2,False,0.06287772953510284,videomamba,ssv2
184324,10,20,2,8,2,k2,False,0.98576420545578,videomamba,ssv2
39791,10,17,2,8,2,k2,False,0.882899284362793,videomamba,ssv2
21147,11,18,2,8,2,k2,False,0.9071884155273438,videomamba,ssv2
