coverage,stride,top1,n,model,dataset
10,1,0.014259846084200997,4418,timesformer,autsl
10,2,0.01041195110909914,4418,timesformer,autsl
10,4,0.010638297872340425,4418,timesformer,autsl
10,8,0.00882752376641014,4418,timesformer,autsl
10,16,0.00882752376641014,4418,timesformer,autsl
25,1,0.10977818017202354,4418,timesformer,autsl
25,2,0.09574468085106383,4418,timesformer,autsl
25,4,0.08148483476686283,4418,timesformer,autsl
25,8,0.034404708012675415,4418,timesformer,autsl
25,16,0.021729289271163424,4418,timesformer,autsl
50,1,0.5181077410593029,4418,timesformer,autsl
50,2,0.5006790402897239,4418,timesformer,autsl
50,4,0.479402444545043,4418,timesformer,autsl
50,8,0.3454051607062019,4418,timesformer,autsl
50,16,0.1749660479855138,4418,timesformer,autsl
75,1,0.6584427342689,4418,timesformer,autsl
75,2,0.6618379357175193,4418,timesformer,autsl
75,4,0.6516523313716613,4418,timesformer,autsl
75,8,0.591896785875962,4418,timesformer,autsl
75,16,0.36668175645088275,4418,timesformer,autsl
100,1,0.6518786781349026,4418,timesformer,autsl
100,2,0.6491625169760072,4418,timesformer,autsl
100,4,0.64259846084201,4418,timesformer,autsl
100,8,0.6333182435491173,4418,timesformer,autsl
100,16,0.42372114078768675,4418,timesformer,autsl
