coverage,stride,top1,n
10,1,0.0713324360699865,743
10,2,0.0713324360699865,743
10,4,0.0713324360699865,743
10,8,0.0619111709286675,743
10,16,0.053835800807537,743
25,1,0.1022880215343203,743
25,2,0.0901749663526245,743
25,4,0.0874831763122476,743
25,8,0.0740242261103634,743
25,16,0.0578734858681022,743
50,1,0.1467025572005383,743
50,2,0.161507402422611,743
50,4,0.1493943472409152,743
50,8,0.1359353970390309,743
50,16,0.0753701211305518,743
75,1,0.2718707940780619,743
75,2,0.2772543741588156,743
75,4,0.253028263795424,743
75,8,0.1938088829071332,743
75,16,0.1009421265141319,743
100,1,0.3095558546433378,743
100,2,0.3216689098250336,743
100,4,0.3297442799461642,743
100,8,0.2489905787348587,743
100,16,0.1117092866756393,743
