dataset,split,video_id,video_path,label_id,budget,coverage,stride,pred_id,correct_top1,correct_top5,confidence,decode_time_s,inference_time_s,total_time_s,source_frames,candidate_frames,processed_frames,model_input_frames,skipped,error
diving48,val,Le6xdQ2OO8w_00124,data/Diving48_data/videos/Le6xdQ2OO8w_00124.mp4,0,16,10,16,34,False,False,0.3592877686023712,0.015472541796043515,0.003860543904011138,0.6699258661828935,106,1,16,16,False,
diving48,val,bl0C6d9QgIg_00021,data/Diving48_data/videos/bl0C6d9QgIg_00021.mp4,0,16,10,16,33,False,False,0.18054787814617157,0.011172340018674731,0.003860543904011138,0.6523528220131993,51,1,16,16,False,
diving48,val,mGRum47TLX0_00045,data/Diving48_data/videos/mGRum47TLX0_00045.mp4,0,16,10,16,19,False,True,0.22444003820419312,0.014636609936133027,0.003860543904011138,0.6394185749813914,211,2,16,16,False,
diving48,val,L_SB1PRgDTE_00029,data/Diving48_data/videos/L_SB1PRgDTE_00029.mp4,0,16,10,16,33,False,False,0.21231456100940704,0.013521982124075294,0.003860543904011138,0.6232021939940751,87,1,16,16,False,
diving48,val,Le6xdQ2OO8w_00154,data/Diving48_data/videos/Le6xdQ2OO8w_00154.mp4,0,16,10,16,34,False,False,0.47687050700187683,0.012049512937664986,0.003860543904011138,0.6077475210186094,113,1,16,16,False,
diving48,val,Le6xdQ2OO8w_00127,data/Diving48_data/videos/Le6xdQ2OO8w_00127.mp4,0,16,10,16,19,False,False,0.08024050295352936,0.01116303214803338,0.003860543904011138,0.5929938009940088,161,1,16,16,False,
diving48,val,Le6xdQ2OO8w_00121,data/Diving48_data/videos/Le6xdQ2OO8w_00121.mp4,0,16,10,16,34,False,False,0.2487861067056656,0.010594128165394068,0.003860543904011138,0.5794097201433033,110,1,16,16,False,
diving48,val,Le6xdQ2OO8w_00119,data/Diving48_data/videos/Le6xdQ2OO8w_00119.mp4,0,16,10,16,8,False,False,0.06340933591127396,0.0108287432231009,0.003860543904011138,0.5658645841758698,130,1,16,16,False,
diving48,val,bSsVWVfYU4w_00118,data/Diving48_data/videos/bSsVWVfYU4w_00118.mp4,0,16,10,16,19,False,True,0.24075482785701752,0.010189560940489173,0.003860543904011138,0.5529410289600492,151,1,16,16,False,
diving48,val,bl0C6d9QgIg_00022,data/Diving48_data/videos/bl0C6d9QgIg_00022.mp4,0,16,10,16,33,False,True,0.10502364486455917,0.010149131063371897,0.003860543904011138,0.5412278980948031,96,1,16,16,False,
diving48,val,bl0C6d9QgIg_00017,data/Diving48_data/videos/bl0C6d9QgIg_00017.mp4,0,16,10,16,32,False,False,0.10955488681793213,0.014579975046217442,0.003860543904011138,0.5294388660695404,250,2,16,16,False,
diving48,val,bl0C6d9QgIg_00023,data/Diving48_data/videos/bl0C6d9QgIg_00023.mp4,0,16,10,16,7,False,False,0.4210607409477234,0.012270767008885741,0.003860543904011138,0.5125937398988754,90,1,16,16,False,
diving48,val,bSsVWVfYU4w_00086,data/Diving48_data/videos/bSsVWVfYU4w_00086.mp4,0,16,10,16,35,False,False,0.1927374303340912,0.010506124934181571,0.003860543904011138,0.4969794889912009,53,1,16,16,False,
diving48,val,bSsVWVfYU4w_00169,data/Diving48_data/videos/bSsVWVfYU4w_00169.mp4,0,16,10,16,19,False,False,0.45815372467041016,0.01004174305126071,0.003860543904011138,0.4849201838951558,141,1,16,16,False,
diving48,val,MbzIpx8kAD0_00025,data/Diving48_data/videos/MbzIpx8kAD0_00025.mp4,0,16,10,16,19,False,True,0.17278143763542175,0.009487994946539402,0.003860543904011138,0.47327224095351994,96,1,16,16,False,
diving48,val,ovWCmIMMkRI_00055,data/Diving48_data/videos/ovWCmIMMkRI_00055.mp4,0,16,10,16,33,False,False,0.2592729926109314,0.009771583136171103,0.003860543904011138,0.46224436187185347,88,1,16,16,False,
diving48,val,Le6xdQ2OO8w_00139,data/Diving48_data/videos/Le6xdQ2OO8w_00139.mp4,0,16,10,16,33,False,False,0.12181511521339417,0.011620953911915421,0.003860543904011138,0.45109705487266183,150,1,16,16,False,
diving48,val,Le6xdQ2OO8w_00160,data/Diving48_data/videos/Le6xdQ2OO8w_00160.mp4,0,16,10,16,33,False,False,0.3510369062423706,0.011085686972364783,0.003860543904011138,0.43817863590084016,105,1,16,16,False,
diving48,val,Le6xdQ2OO8w_00120,data/Diving48_data/videos/Le6xdQ2OO8w_00120.mp4,0,16,10,16,8,False,False,0.0748971551656723,0.011031714035198092,0.003860543904011138,0.42548253992572427,96,1,16,16,False,
diving48,val,zmacW6f2Tdk_00048,data/Diving48_data/videos/zmacW6f2Tdk_00048.mp4,0,16,10,16,20,False,False,0.22741807997226715,0.009552368894219398,0.003860543904011138,0.41254970990121365,93,1,16,16,False,
diving48,val,cs8g1es4vfM_00034,data/Diving48_data/videos/cs8g1es4vfM_00034.mp4,1,16,10,16,33,False,False,0.4184505045413971,0.011523233959451318,0.003860543904011138,0.4013913068920374,64,1,16,16,False,
diving48,val,cs8g1es4vfM_00043,data/Diving48_data/videos/cs8g1es4vfM_00043.mp4,1,16,10,16,33,False,False,0.37577003240585327,0.009601640980690718,0.003860543904011138,0.3878976530395448,93,1,16,16,False,
