coverage,stride,top1,n,model,dataset
10,1,0.011299435028248588,177,videomamba,ssv2
10,2,0.011299435028248588,177,videomamba,ssv2
10,4,0.011299435028248588,177,videomamba,ssv2
10,8,0.011299435028248588,177,videomamba,ssv2
10,16,0.011299435028248588,177,videomamba,ssv2
25,1,0.02824858757062147,177,videomamba,ssv2
25,2,0.02824858757062147,177,videomamba,ssv2
25,4,0.022598870056497175,177,videomamba,ssv2
25,8,0.022598870056497175,177,videomamba,ssv2
25,16,0.011299435028248588,177,videomamba,ssv2
50,1,0.096045197740113,177,videomamba,ssv2
50,2,0.0903954802259887,177,videomamba,ssv2
50,4,0.0847457627118644,177,videomamba,ssv2
50,8,0.05084745762711865,177,videomamba,ssv2
50,16,0.022598870056497175,177,videomamba,ssv2
75,1,0.12429378531073447,177,videomamba,ssv2
75,2,0.15254237288135594,177,videomamba,ssv2
75,4,0.10734463276836158,177,videomamba,ssv2
75,8,0.0903954802259887,177,videomamba,ssv2
75,16,0.05649717514124294,177,videomamba,ssv2
100,1,0.1807909604519774,177,videomamba,ssv2
100,2,0.2033898305084746,177,videomamba,ssv2
100,4,0.1807909604519774,177,videomamba,ssv2
100,8,0.12994350282485875,177,videomamba,ssv2
100,16,0.11299435028248588,177,videomamba,ssv2
