coverage,stride,top1,n,model,dataset
10,1,0.0074694431869624265,4418,mc3_18,autsl
10,2,0.005658669081032141,4418,mc3_18,autsl
10,4,0.00520597555454957,4418,mc3_18,autsl
10,8,0.005885015844273427,4418,mc3_18,autsl
10,16,0.005885015844273427,4418,mc3_18,autsl
25,1,0.021729289271163424,4418,mc3_18,autsl
25,2,0.023766410140334992,4418,mc3_18,autsl
25,4,0.017428700769578996,4418,mc3_18,autsl
25,8,0.011770031688546853,4418,mc3_18,autsl
25,16,0.009053870529651425,4418,mc3_18,autsl
50,1,0.08442734268899954,4418,mc3_18,autsl
50,2,0.08714350384789497,4418,mc3_18,autsl
50,4,0.09053870529651425,4418,mc3_18,autsl
50,8,0.05952919873245813,4418,mc3_18,autsl
50,16,0.031914893617021274,4418,mc3_18,autsl
75,1,0.14576731552738795,4418,mc3_18,autsl
75,2,0.13829787234042554,4418,mc3_18,autsl
75,4,0.1419194205522861,4418,mc3_18,autsl
75,8,0.09551833408782254,4418,mc3_18,autsl
75,16,0.04979628791308284,4418,mc3_18,autsl
100,1,0.15685830692621094,4418,mc3_18,autsl
100,2,0.15233137166138525,4418,mc3_18,autsl
100,4,0.1484834766862834,4418,mc3_18,autsl
100,8,0.09823449524671797,4418,mc3_18,autsl
100,16,0.03915799004074242,4418,mc3_18,autsl
