coverage,stride,top1,n
10,1,0.063257065948856,743
10,2,0.063257065948856,743
10,4,0.0578734858681022,743
10,8,0.0457604306864064,743
10,16,0.0484522207267833,743
25,1,0.088829071332436,743
25,2,0.0969044414535666,743
25,4,0.0969044414535666,743
25,8,0.0820995962314939,743
25,16,0.0619111709286675,743
50,1,0.2436069986541049,743
50,2,0.2543741588156124,743
50,4,0.2462987886944818,743
50,8,0.1790040376850605,743
50,16,0.1009421265141319,743
75,1,0.4104979811574697,743
75,2,0.4104979811574697,743
75,4,0.3889636608344549,743
75,8,0.2947510094212651,743
75,16,0.1668909825033647,743
100,1,0.4158815612382234,743
100,2,0.4333781965006729,743
100,4,0.4266487213997308,743
100,8,0.34185733512786,743
100,16,0.1924629878869448,743
