coverage,stride,top1,n,model,dataset
10,1,0.5678217821782178,2020,videomae,ucf101
10,2,0.5871287128712871,2020,videomae,ucf101
10,4,0.5935643564356435,2020,videomae,ucf101
10,8,0.5113861386138614,2020,videomae,ucf101
10,16,0.3712871287128713,2020,videomae,ucf101
25,1,0.6896039603960396,2020,videomae,ucf101
25,2,0.7019801980198019,2020,videomae,ucf101
25,4,0.7079207920792079,2020,videomae,ucf101
25,8,0.6787128712871288,2020,videomae,ucf101
25,16,0.5866336633663366,2020,videomae,ucf101
50,1,0.7960396039603961,2020,videomae,ucf101
50,2,0.7970297029702971,2020,videomae,ucf101
50,4,0.7995049504950495,2020,videomae,ucf101
50,8,0.7782178217821782,2020,videomae,ucf101
50,16,0.7103960396039604,2020,videomae,ucf101
75,1,0.8410891089108911,2020,videomae,ucf101
75,2,0.846039603960396,2020,videomae,ucf101
75,4,0.8400990099009901,2020,videomae,ucf101
75,8,0.8311881188118811,2020,videomae,ucf101
75,16,0.7772277227722773,2020,videomae,ucf101
100,1,0.849009900990099,2020,videomae,ucf101
100,2,0.846039603960396,2020,videomae,ucf101
100,4,0.848019801980198,2020,videomae,ucf101
100,8,0.8475247524752475,2020,videomae,ucf101
100,16,0.80990099009901,2020,videomae,ucf101
