coverage,stride,top1,n,model,dataset
10,1,0.5672316384180791,885,mc3_18,hmdb51
10,2,0.5389830508474577,885,mc3_18,hmdb51
10,4,0.5028248587570622,885,mc3_18,hmdb51
10,8,0.4711864406779661,885,mc3_18,hmdb51
10,16,0.4519774011299435,885,mc3_18,hmdb51
25,1,0.6508474576271186,885,mc3_18,hmdb51
25,2,0.6406779661016949,885,mc3_18,hmdb51
25,4,0.6045197740112994,885,mc3_18,hmdb51
25,8,0.5728813559322034,885,mc3_18,hmdb51
25,16,0.5209039548022599,885,mc3_18,hmdb51
50,1,0.7197740112994351,885,mc3_18,hmdb51
50,2,0.7175141242937854,885,mc3_18,hmdb51
50,4,0.6790960451977401,885,mc3_18,hmdb51
50,8,0.6429378531073446,885,mc3_18,hmdb51
50,16,0.5954802259887005,885,mc3_18,hmdb51
75,1,0.752542372881356,885,mc3_18,hmdb51
75,2,0.751412429378531,885,mc3_18,hmdb51
75,4,0.7299435028248588,885,mc3_18,hmdb51
75,8,0.6926553672316385,885,mc3_18,hmdb51
75,16,0.63954802259887,885,mc3_18,hmdb51
100,1,0.7548022598870057,885,mc3_18,hmdb51
100,2,0.7548022598870057,885,mc3_18,hmdb51
100,4,0.7457627118644068,885,mc3_18,hmdb51
100,8,0.7096045197740113,885,mc3_18,hmdb51
100,16,0.6429378531073446,885,mc3_18,hmdb51
