coverage,stride,top1,n
10,1,0.5254237288135594,885
10,2,0.4994350282485876,885
10,4,0.4621468926553672,885
10,8,0.4259887005649717,885
10,16,0.4090395480225989,885
25,1,0.6,885
25,2,0.5954802259887005,885
25,4,0.5581920903954802,885
25,8,0.5242937853107345,885
25,16,0.4632768361581921,885
50,1,0.6813559322033899,885
50,2,0.6790960451977401,885
50,4,0.6576271186440678,885
50,8,0.5966101694915255,885
50,16,0.5310734463276836,885
75,1,0.7480225988700565,885
75,2,0.7378531073446327,885
75,4,0.7310734463276836,885
75,8,0.6587570621468927,885
75,16,0.5740112994350283,885
100,1,0.7649717514124293,885
100,2,0.7604519774011299,885
100,4,0.7412429378531074,885
100,8,0.6870056497175141,885
100,16,0.5887005649717514,885
