video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
v_ApplyEyeMakeup_g07_c04,0,142,1,32,1,k1,True,0.8255126476287842,slowfast_r50,ucf101
v_ApplyEyeMakeup_g02_c02,0,146,1,32,1,k1,True,0.9854608178138733,slowfast_r50,ucf101
v_ApplyEyeMakeup_g01_c02,0,123,1,32,1,k1,True,0.9006965756416321,slowfast_r50,ucf101
v_ApplyEyeMakeup_g04_c02,0,132,1,32,1,k1,True,0.9959569573402405,slowfast_r50,ucf101
v_ApplyEyeMakeup_g03_c06,0,152,1,32,1,k1,False,0.6491866111755371,slowfast_r50,ucf101
v_ApplyEyeMakeup_g03_c05,0,146,1,32,1,k1,False,0.760839581489563,slowfast_r50,ucf101
v_ApplyEyeMakeup_g02_c03,0,216,1,32,1,k1,True,0.9918429255485535,slowfast_r50,ucf101
v_ApplyEyeMakeup_g02_c01,0,170,1,32,1,k1,True,0.9896045923233032,slowfast_r50,ucf101
v_ApplyEyeMakeup_g06_c05,0,281,1,32,1,k1,True,0.8204575181007385,slowfast_r50,ucf101
v_ApplyEyeMakeup_g01_c06,0,122,1,32,1,k1,False,0.5497500896453857,slowfast_r50,ucf101
v_ApplyEyeMakeup_g05_c05,0,227,1,32,1,k1,True,0.7339580655097961,slowfast_r50,ucf101
v_ApplyEyeMakeup_g01_c03,0,259,1,32,1,k1,False,0.5175580978393555,slowfast_r50,ucf101
v_ApplyEyeMakeup_g07_c05,0,98,1,32,1,k1,True,0.7817558646202087,slowfast_r50,ucf101
v_ApplyEyeMakeup_g06_c03,0,245,1,32,1,k1,True,0.711432695388794,slowfast_r50,ucf101
v_ApplyEyeMakeup_g06_c07,0,167,1,32,1,k1,True,0.6007658839225769,slowfast_r50,ucf101
v_ApplyEyeMakeup_g07_c06,0,162,1,32,1,k1,True,0.5701579451560974,slowfast_r50,ucf101
v_ApplyEyeMakeup_g04_c01,0,126,1,32,1,k1,True,0.7378095388412476,slowfast_r50,ucf101
v_ApplyEyeMakeup_g04_c04,0,181,1,32,1,k1,True,0.9386847615242004,slowfast_r50,ucf101
v_ApplyEyeMakeup_g01_c01,0,164,1,32,1,k1,True,0.8770907521247864,slowfast_r50,ucf101
v_ApplyEyeMakeup_g07_c07,0,114,1,32,1,k1,True,0.5542889833450317,slowfast_r50,ucf101
v_ApplyLipstick_g03_c04,1,142,1,32,1,k1,True,0.9531663060188293,slowfast_r50,ucf101
v_ApplyLipstick_g05_c05,1,156,1,32,1,k1,True,0.93977952003479,slowfast_r50,ucf101
v_ApplyLipstick_g05_c03,1,113,1,32,1,k1,True,0.9961786270141602,slowfast_r50,ucf101
v_ApplyLipstick_g07_c03,1,226,1,32,1,k1,True,0.9925044775009155,slowfast_r50,ucf101
v_ApplyLipstick_g04_c05,1,169,1,32,1,k1,True,0.7386201620101929,slowfast_r50,ucf101
v_ApplyLipstick_g04_c01,1,98,1,32,1,k1,True,0.9996691942214966,slowfast_r50,ucf101
v_ApplyLipstick_g02_c03,1,98,1,32,1,k1,True,0.48253190517425537,slowfast_r50,ucf101
v_ApplyLipstick_g04_c02,1,144,1,32,1,k1,True,0.9791383147239685,slowfast_r50,ucf101
v_ApplyLipstick_g05_c01,1,177,1,32,1,k1,True,0.9652219414710999,slowfast_r50,ucf101
v_ApplyLipstick_g02_c04,1,185,1,32,1,k1,True,0.9251872301101685,slowfast_r50,ucf101
v_ApplyLipstick_g01_c01,1,149,1,32,1,k1,True,0.9394282698631287,slowfast_r50,ucf101
v_ApplyLipstick_g02_c01,1,127,1,32,1,k1,True,0.906048059463501,slowfast_r50,ucf101
