coverage,stride,top1,n,model,dataset
10,1,0.4642857142857143,448,timesformer,driveact
10,2,0.453125,448,timesformer,driveact
10,4,0.4196428571428571,448,timesformer,driveact
10,8,0.3995535714285714,448,timesformer,driveact
10,16,0.3995535714285714,448,timesformer,driveact
25,1,0.5625,448,timesformer,driveact
25,2,0.5401785714285714,448,timesformer,driveact
25,4,0.5133928571428571,448,timesformer,driveact
25,8,0.4866071428571428,448,timesformer,driveact
25,16,0.3995535714285714,448,timesformer,driveact
50,1,0.6383928571428571,448,timesformer,driveact
50,2,0.6316964285714286,448,timesformer,driveact
50,4,0.6294642857142857,448,timesformer,driveact
50,8,0.5669642857142857,448,timesformer,driveact
50,16,0.4933035714285714,448,timesformer,driveact
75,1,0.6830357142857143,448,timesformer,driveact
75,2,0.6763392857142857,448,timesformer,driveact
75,4,0.6741071428571429,448,timesformer,driveact
75,8,0.6294642857142857,448,timesformer,driveact
75,16,0.5647321428571429,448,timesformer,driveact
100,1,0.6964285714285714,448,timesformer,driveact
100,2,0.6852678571428571,448,timesformer,driveact
100,4,0.703125,448,timesformer,driveact
100,8,0.6785714285714286,448,timesformer,driveact
100,16,0.578125,448,timesformer,driveact
