coverage,stride,top1,n
10,1,0.0823529411764705,1020
10,2,0.0754901960784313,1020
10,4,0.0725490196078431,1020
10,8,0.0715686274509803,1020
10,16,0.0617647058823529,1020
25,1,0.1313725490196078,1020
25,2,0.1264705882352941,1020
25,4,0.1352941176470588,1020
25,8,0.1274509803921568,1020
25,16,0.0901960784313725,1020
50,1,0.2019607843137255,1020
50,2,0.2039215686274509,1020
50,4,0.1794117647058823,1020
50,8,0.1676470588235294,1020
50,16,0.142156862745098,1020
75,1,0.2392156862745098,1020
75,2,0.2362745098039215,1020
75,4,0.2323529411764706,1020
75,8,0.2098039215686274,1020
75,16,0.1745098039215686,1020
100,1,0.2754901960784314,1020
100,2,0.2715686274509803,1020
100,4,0.2627450980392157,1020
100,8,0.2294117647058823,1020
100,16,0.1862745098039215,1020
