config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.37058823529411766,1020,15.980392156862745,r3d_18,epic_kitchens,covstride,16
cov100_s16,0.30392156862745096,1020,8.025490196078431,r3d_18,epic_kitchens,covstride,16
cov100_s2,0.3686274509803922,1020,15.749019607843136,r3d_18,epic_kitchens,covstride,16
cov100_s4,0.37254901960784315,1020,14.286274509803922,r3d_18,epic_kitchens,covstride,16
cov100_s8,0.3392156862745098,1020,11.374509803921569,r3d_18,epic_kitchens,covstride,16
cov10_s1,0.15490196078431373,1020,10.003921568627451,r3d_18,epic_kitchens,covstride,16
cov10_s16,0.10294117647058823,1020,1.6676470588235295,r3d_18,epic_kitchens,covstride,16
cov10_s2,0.16666666666666666,1020,6.801960784313725,r3d_18,epic_kitchens,covstride,16
cov10_s4,0.1568627450980392,1020,4.298039215686274,r3d_18,epic_kitchens,covstride,16
cov10_s8,0.1303921568627451,1020,2.5862745098039217,r3d_18,epic_kitchens,covstride,16
cov25_s1,0.23333333333333334,1020,14.15,r3d_18,epic_kitchens,covstride,16
cov25_s16,0.1588235294117647,1020,3.069607843137255,r3d_18,epic_kitchens,covstride,16
cov25_s2,0.23627450980392156,1020,11.216666666666667,r3d_18,epic_kitchens,covstride,16
cov25_s4,0.2284313725490196,1020,7.920588235294118,r3d_18,epic_kitchens,covstride,16
cov25_s8,0.2019607843137255,1020,5.080392156862745,r3d_18,epic_kitchens,covstride,16
cov50_s1,0.28921568627450983,1020,15.72549019607843,r3d_18,epic_kitchens,covstride,16
cov50_s16,0.21862745098039216,1020,5.1117647058823525,r3d_18,epic_kitchens,covstride,16
cov50_s2,0.30196078431372547,1020,14.193137254901961,r3d_18,epic_kitchens,covstride,16
cov50_s4,0.2852941176470588,1020,11.300980392156863,r3d_18,epic_kitchens,covstride,16
cov50_s8,0.2647058823529412,1020,7.973529411764706,r3d_18,epic_kitchens,covstride,16
cov75_s1,0.3352941176470588,1020,15.941176470588236,r3d_18,epic_kitchens,covstride,16
cov75_s16,0.2656862745098039,1020,6.736274509803922,r3d_18,epic_kitchens,covstride,16
cov75_s2,0.3333333333333333,1020,15.330392156862745,r3d_18,epic_kitchens,covstride,16
cov75_s4,0.33431372549019606,1020,13.124509803921569,r3d_18,epic_kitchens,covstride,16
cov75_s8,0.3029411764705882,1020,9.980392156862745,r3d_18,epic_kitchens,covstride,16
