tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.05012853470437018,4.0,0.0,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.03810675941327688
0.010101010101010102,4,8,0.05012853470437018,4.0,0.0,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.03810675941327688
0.020202020202020204,4,8,0.05012853470437018,4.0,0.0,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.03810675941327688
0.030303030303030304,4,8,0.05012853470437018,4.308483290488432,0.07712082262210797,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.03810675941327688
0.04040404040404041,4,8,0.060411311053984576,4.730077120822622,0.18251928020565553,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.02782398306366249
0.05050505050505051,4,8,0.06683804627249357,5.316195372750642,0.32904884318766064,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.021397247845153497
0.06060606060606061,4,8,0.06812339331619537,6.4781491002570695,0.6195372750642674,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.060835882701904195
0.07070707070707072,4,8,0.06940874035989718,6.668380462724936,0.6670951156812339,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05955053565820238
0.08080808080808081,4,8,0.07197943444730077,6.848329048843188,0.712082262210797,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05697984157079879
0.09090909090909091,4,8,0.07326478149100257,7.429305912596401,0.8573264781491002,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.10101010101010102,4,8,0.07326478149100257,7.5886889460154245,0.897172236503856,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.11111111111111112,4,8,0.07326478149100257,7.67095115681234,0.9177377892030848,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.12121212121212122,4,8,0.07326478149100257,7.753213367609255,0.9383033419023136,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.13131313131313133,4,8,0.07197943444730077,7.804627249357327,0.9511568123393316,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05697984157079879
0.14141414141414144,4,8,0.07197943444730077,7.830334190231363,0.9575835475578406,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05697984157079879
0.15151515151515152,4,8,0.07197943444730077,7.840616966580977,0.9601542416452442,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05697984157079879
0.16161616161616163,4,8,0.07197943444730077,7.87146529562982,0.967866323907455,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05697984157079879
0.17171717171717174,4,8,0.07326478149100257,7.897172236503856,0.974293059125964,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.18181818181818182,4,8,0.07326478149100257,7.912596401028278,0.9781491002570694,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.19191919191919193,4,8,0.07326478149100257,7.912596401028278,0.9781491002570694,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.20202020202020204,4,8,0.07326478149100257,7.917737789203085,0.9794344473007712,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.21212121212121213,4,8,0.07326478149100257,7.922879177377892,0.980719794344473,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.22222222222222224,4,8,0.07326478149100257,7.922879177377892,0.980719794344473,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.23232323232323235,4,8,0.07326478149100257,7.922879177377892,0.980719794344473,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.24242424242424243,4,8,0.07326478149100257,7.933161953727506,0.9832904884318766,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.25252525252525254,4,8,0.07326478149100257,7.933161953727506,0.9832904884318766,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
0.26262626262626265,4,8,0.07326478149100257,7.933161953727506,0.9832904884318766,r2plus1d_18_wlasl100_full_e10_a100,wlasl100,-0.05569449452709699
