coverage,stride,top1,n,model,dataset
10,1,0.08344549125168237,743,slowfast_r50,diving48
10,2,0.10901749663526245,743,slowfast_r50,diving48
10,4,0.0847913862718708,743,slowfast_r50,diving48
10,8,0.059219380888290714,743,slowfast_r50,diving48
10,16,0.059219380888290714,743,slowfast_r50,diving48
25,1,0.14131897711978467,743,slowfast_r50,diving48
25,2,0.15881561238223418,743,slowfast_r50,diving48
25,4,0.12920592193808883,743,slowfast_r50,diving48
25,8,0.09690444145356662,743,slowfast_r50,diving48
25,16,0.08882907133243607,743,slowfast_r50,diving48
50,1,0.34858681022880217,743,slowfast_r50,diving48
50,2,0.3203230148048452,743,slowfast_r50,diving48
50,4,0.2570659488559892,743,slowfast_r50,diving48
50,8,0.1816958277254374,743,slowfast_r50,diving48
50,16,0.11036339165545088,743,slowfast_r50,diving48
75,1,0.5329744279946165,743,slowfast_r50,diving48
75,2,0.5006729475100942,743,slowfast_r50,diving48
75,4,0.39300134589502017,743,slowfast_r50,diving48
75,8,0.24629878869448182,743,slowfast_r50,diving48
75,16,0.13189771197846567,743,slowfast_r50,diving48
100,1,0.47644683714670255,743,slowfast_r50,diving48
100,2,0.48721399730820997,743,slowfast_r50,diving48
100,4,0.3943472409152086,743,slowfast_r50,diving48
100,8,0.25168236877523553,743,slowfast_r50,diving48
100,16,0.1480484522207268,743,slowfast_r50,diving48
