coverage,stride,top1,n,model,dataset
10,1,0.6732673267326733,2020,slowfast_r50,ucf101
10,2,0.6811881188118812,2020,slowfast_r50,ucf101
10,4,0.6346534653465347,2020,slowfast_r50,ucf101
10,8,0.560891089108911,2020,slowfast_r50,ucf101
10,16,0.4806930693069307,2020,slowfast_r50,ucf101
25,1,0.7980198019801981,2020,slowfast_r50,ucf101
25,2,0.808910891089109,2020,slowfast_r50,ucf101
25,4,0.7752475247524753,2020,slowfast_r50,ucf101
25,8,0.6836633663366337,2020,slowfast_r50,ucf101
25,16,0.5900990099009901,2020,slowfast_r50,ucf101
50,1,0.8777227722772277,2020,slowfast_r50,ucf101
50,2,0.8762376237623762,2020,slowfast_r50,ucf101
50,4,0.8638613861386139,2020,slowfast_r50,ucf101
50,8,0.7935643564356436,2020,slowfast_r50,ucf101
50,16,0.689108910891089,2020,slowfast_r50,ucf101
75,1,0.9089108910891089,2020,slowfast_r50,ucf101
75,2,0.9118811881188119,2020,slowfast_r50,ucf101
75,4,0.9044554455445545,2020,slowfast_r50,ucf101
75,8,0.8539603960396039,2020,slowfast_r50,ucf101
75,16,0.7658415841584159,2020,slowfast_r50,ucf101
100,1,0.9143564356435644,2020,slowfast_r50,ucf101
100,2,0.9113861386138614,2020,slowfast_r50,ucf101
100,4,0.901980198019802,2020,slowfast_r50,ucf101
100,8,0.8722772277227723,2020,slowfast_r50,ucf101
100,16,0.7940594059405941,2020,slowfast_r50,ucf101
