video_id,label_id,source_frames,distinct_frames,model_input_frames,k,filt,config,correct_top1,confidence,model,dataset
Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_2,0,370,1,32,1,point,k1_point,False,0.21588273346424103,vivit,hmdb51
April_09_brush_hair_u_nm_np1_ba_goo_0,0,409,1,32,1,point,k1_point,True,0.7106171250343323,vivit,hmdb51
Prelinger_HabitPat1954_brush_hair_u_cm_np1_le_med_10,0,276,1,32,1,point,k1_point,False,0.27360284328460693,vivit,hmdb51
me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ri_goo_3,0,382,1,32,1,point,k1_point,True,0.6900765299797058,vivit,hmdb51
red_head_brush_hair_u_cm_np1_le_goo_2,0,185,1,32,1,point,k1_point,False,0.2451271265745163,vivit,hmdb51
Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_3,0,105,1,32,1,point,k1_point,False,0.17116791009902954,vivit,hmdb51
brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2,0,276,1,32,1,point,k1_point,False,0.9877321720123291,vivit,hmdb51
red_head_brush_hair_u_cm_np1_ba_goo_0,0,277,1,32,1,point,k1_point,True,0.9682944416999817,vivit,hmdb51
Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_2,0,348,1,32,1,point,k1_point,False,0.4043550193309784,vivit,hmdb51
Brushing_hair__the_right_way_brush_hair_u_nm_np1_fr_goo_1,0,228,1,32,1,point,k1_point,False,0.2939358055591583,vivit,hmdb51
brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0,0,456,1,32,1,point,k1_point,False,0.31619778275489807,vivit,hmdb51
can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0,0,382,1,32,1,point,k1_point,False,0.1617502123117447,vivit,hmdb51
indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_ri_goo_1,0,307,1,32,1,point,k1_point,False,0.23795612156391144,vivit,hmdb51
Haarek_mmen_brush_hair_h_cm_np1_fr_goo_0,0,411,1,32,1,point,k1_point,False,0.1384727507829666,vivit,hmdb51
brushing_jrs_hair_brush_hair_u_cm_np2_le_goo_1,0,282,1,32,1,point,k1_point,False,0.9498255848884583,vivit,hmdb51
Brushing_Her_Hair__[_NEW_AUDIO_]_UPDATED!!!!_brush_hair_h_cm_np1_le_goo_1,0,144,1,32,1,point,k1_point,True,0.885734498500824,vivit,hmdb51
Beim_Radschlag_Hose_gerissen_(Nick)_xD_cartwheel_f_cm_np1_ri_med_0,1,80,1,32,1,point,k1_point,False,0.47524529695510864,vivit,hmdb51
Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_2,1,81,1,32,1,point,k1_point,False,0.39174047112464905,vivit,hmdb51
CarTwHeeL_PerFecT_cartwheel_f_cm_np1_le_med_0,1,89,1,32,1,point,k1_point,False,0.35231098532676697,vivit,hmdb51
Gymnastics__-_Steps_to_Do_a_Cartwheel_cartwheel_f_nm_np1_le_med_0,1,112,1,32,1,point,k1_point,False,0.42577695846557617,vivit,hmdb51
Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_4,1,80,1,32,1,point,k1_point,False,0.633841872215271,vivit,hmdb51
Jennis_Bodenk_r_cartwheel_f_cm_np1_fr_med_3,1,81,1,32,1,point,k1_point,False,0.748808741569519,vivit,hmdb51
