config,top1,n,mean_distinct,model,dataset,mode,budget
cov100_s1,0.6373924852874604,4418,15.997962879130828,mc3_18,autsl,covstride,16
cov100_s16,0.30013580805794476,4418,4.149388863739248,mc3_18,autsl,covstride,16
cov100_s2,0.6317338162064282,4418,15.994567677682209,mc3_18,autsl,covstride,16
cov100_s4,0.6208691715708465,4418,14.469443186962426,mc3_18,autsl,covstride,16
cov100_s8,0.5479855138071525,4418,7.836803983703033,mc3_18,autsl,covstride,16
cov10_s1,0.012901765504753282,4418,5.905387052965143,mc3_18,autsl,covstride,16
cov10_s16,0.0074694431869624265,4418,1.0,mc3_18,autsl,covstride,16
cov10_s2,0.011090991398822997,4418,3.1475780896333183,mc3_18,autsl,covstride,16
cov10_s4,0.009280217292892712,4418,1.8888637392485288,mc3_18,autsl,covstride,16
cov10_s8,0.0074694431869624265,4418,1.0167496604798552,mc3_18,autsl,covstride,16
cov25_s1,0.040289723856948845,4418,14.234947940244455,mc3_18,autsl,covstride,16
cov25_s16,0.015391579900407425,4418,1.2304210049796287,mc3_18,autsl,covstride,16
cov25_s2,0.04300588501584427,4418,7.589406971480308,mc3_18,autsl,covstride,16
cov25_s4,0.02806699864191942,4418,4.033952014486193,mc3_18,autsl,covstride,16
cov25_s8,0.021050248981439566,4418,2.231326392032594,mc3_18,autsl,covstride,16
cov50_s1,0.3626075147125396,4418,15.994567677682209,mc3_18,autsl,covstride,16
cov50_s16,0.09121774558623812,4418,2.2602987777274786,mc3_18,autsl,covstride,16
cov50_s2,0.35151652331371663,4418,14.310321412403802,mc3_18,autsl,covstride,16
cov50_s4,0.3166591217745586,4418,7.707107288365776,mc3_18,autsl,covstride,16
cov50_s8,0.17587143503847896,4418,4.086464463558171,mc3_18,autsl,covstride,16
cov75_s1,0.6068356722498869,4418,15.997283838841104,mc3_18,autsl,covstride,16
cov75_s16,0.20235400633770936,4418,3.2206880941602534,mc3_18,autsl,covstride,16
cov75_s2,0.6007243096423721,4418,15.935264825712993,mc3_18,autsl,covstride,16
cov75_s4,0.5667722951561792,4418,11.416704391127206,mc3_18,autsl,covstride,16
cov75_s8,0.46129470348574014,4418,5.96650067904029,mc3_18,autsl,covstride,16
