coverage,stride,top1,n,model,dataset
10,1,0.7029702970297029,2020,videomamba,ucf101
10,2,0.7019801980198019,2020,videomamba,ucf101
10,4,0.698019801980198,2020,videomamba,ucf101
10,8,0.6663366336633664,2020,videomamba,ucf101
10,16,0.6252475247524752,2020,videomamba,ucf101
25,1,0.7415841584158416,2020,videomamba,ucf101
25,2,0.7425742574257426,2020,videomamba,ucf101
25,4,0.7366336633663366,2020,videomamba,ucf101
25,8,0.7237623762376237,2020,videomamba,ucf101
25,16,0.6995049504950495,2020,videomamba,ucf101
50,1,0.7712871287128713,2020,videomamba,ucf101
50,2,0.7688118811881188,2020,videomamba,ucf101
50,4,0.7698019801980198,2020,videomamba,ucf101
50,8,0.7698019801980198,2020,videomamba,ucf101
50,16,0.748019801980198,2020,videomamba,ucf101
75,1,0.7915841584158416,2020,videomamba,ucf101
75,2,0.7950495049504951,2020,videomamba,ucf101
75,4,0.7881188118811882,2020,videomamba,ucf101
75,8,0.7970297029702971,2020,videomamba,ucf101
75,16,0.7841584158415842,2020,videomamba,ucf101
100,1,0.7970297029702971,2020,videomamba,ucf101
100,2,0.7970297029702971,2020,videomamba,ucf101
100,4,0.7965346534653466,2020,videomamba,ucf101
100,8,0.7950495049504951,2020,videomamba,ucf101
100,16,0.7945544554455446,2020,videomamba,ucf101
