video_id,label_id,source_frames,distinct_frames,model_input_frames,coverage,stride,config,correct_top1,confidence,model,dataset
p1VKQa4N-hg,0,300,16,16,10,1,cov10_s1,True,0.5553072690963745,videomae,kinetics400
9eTXpQq9QTA,0,300,16,16,10,1,cov10_s1,False,0.3815673291683197,videomae,kinetics400
YgzCJmncmUA,0,300,16,16,10,1,cov10_s1,True,0.5539988279342651,videomae,kinetics400
CBL6uetTPHg,0,300,16,16,10,1,cov10_s1,True,0.06668887287378311,videomae,kinetics400
eHkBHH59-Js,0,300,16,16,10,1,cov10_s1,True,0.7264128923416138,videomae,kinetics400
VHJGX13S_UY,0,300,16,16,10,1,cov10_s1,True,0.3072226047515869,videomae,kinetics400
gGGlthnIB-4,0,300,16,16,10,1,cov10_s1,False,0.4724336862564087,videomae,kinetics400
Zv09PB3YQAs,0,300,16,16,10,1,cov10_s1,True,0.6408185362815857,videomae,kinetics400
lOpJLO8weZw,0,300,16,16,10,1,cov10_s1,False,0.5449314713478088,videomae,kinetics400
xjhF2VEkh0E,0,300,16,16,10,1,cov10_s1,True,0.672976553440094,videomae,kinetics400
3caPS4FHFF8,0,300,16,16,10,1,cov10_s1,False,0.2615378201007843,videomae,kinetics400
CQzUU7-cVck,0,300,16,16,10,1,cov10_s1,True,0.39521265029907227,videomae,kinetics400
9EnSwbXxu5g,0,302,16,16,10,1,cov10_s1,True,0.3982003927230835,videomae,kinetics400
G9zN5TTuGO4,0,300,16,16,10,1,cov10_s1,True,0.4903789758682251,videomae,kinetics400
Ww61iwaFGrM,0,300,16,16,10,1,cov10_s1,True,0.548778772354126,videomae,kinetics400
O179fpfn1G4,0,300,16,16,10,1,cov10_s1,True,0.689357340335846,videomae,kinetics400
yq_M1PMw2hY,0,300,16,16,10,1,cov10_s1,False,0.32650935649871826,videomae,kinetics400
qqJisE6m6XI,0,300,16,16,10,1,cov10_s1,True,0.7265791893005371,videomae,kinetics400
rseBvhN6dio,0,300,16,16,10,1,cov10_s1,False,0.05621742084622383,videomae,kinetics400
y3-3i88mNPc,0,282,16,16,10,1,cov10_s1,True,0.3970153033733368,videomae,kinetics400
2cPLjY5AWXU,1,300,16,16,10,1,cov10_s1,False,0.1112559512257576,videomae,kinetics400
XLkuBgAq6Bc,1,300,16,16,10,1,cov10_s1,False,0.10094701498746872,videomae,kinetics400
oJmjFdkJDSg,1,299,16,16,10,1,cov10_s1,False,0.3920387923717499,videomae,kinetics400
CSz0mcaxur4,1,236,16,16,10,1,cov10_s1,True,0.6306265592575073,videomae,kinetics400
sHOUanBw4cE,1,193,16,16,10,1,cov10_s1,True,0.8160382509231567,videomae,kinetics400
6Tnsmk9C2rg,1,300,16,16,10,1,cov10_s1,True,0.7133548855781555,videomae,kinetics400
xVam2K4WJ54,1,300,16,16,10,1,cov10_s1,True,0.6758572459220886,videomae,kinetics400
ZHubd5uJjQ4,1,261,16,16,10,1,cov10_s1,True,0.10003375262022018,videomae,kinetics400
DcwyDVypfYg,1,299,16,16,10,1,cov10_s1,False,0.28399112820625305,videomae,kinetics400
GUO-poN9EdQ,1,300,16,16,10,1,cov10_s1,False,0.16604523360729218,videomae,kinetics400
cs4UM8n4-Jc,1,279,16,16,10,1,cov10_s1,True,0.14972840249538422,videomae,kinetics400
