video_id,label_id,source_frames,distinct_frames,model_input_frames,k,config,correct_top1,confidence,model,dataset
Le6xdQ2OO8w_00124,0,106,1,16,1,k1,False,0.7023308277130127,mc3_18,diving48
bl0C6d9QgIg_00021,0,51,1,16,1,k1,False,0.8940223455429077,mc3_18,diving48
mGRum47TLX0_00045,0,211,1,16,1,k1,False,0.19902633130550385,mc3_18,diving48
L_SB1PRgDTE_00029,0,87,1,16,1,k1,False,0.433080792427063,mc3_18,diving48
Le6xdQ2OO8w_00154,0,113,1,16,1,k1,False,0.9239180088043213,mc3_18,diving48
Le6xdQ2OO8w_00127,0,161,1,16,1,k1,False,0.635886549949646,mc3_18,diving48
Le6xdQ2OO8w_00121,0,110,1,16,1,k1,False,0.6026911735534668,mc3_18,diving48
Le6xdQ2OO8w_00119,0,130,1,16,1,k1,False,0.5713055729866028,mc3_18,diving48
bSsVWVfYU4w_00118,0,151,1,16,1,k1,False,0.33846315741539,mc3_18,diving48
bl0C6d9QgIg_00022,0,96,1,16,1,k1,False,0.528910219669342,mc3_18,diving48
bl0C6d9QgIg_00017,0,250,1,16,1,k1,False,0.8817701935768127,mc3_18,diving48
bl0C6d9QgIg_00023,0,90,1,16,1,k1,False,0.4989186227321625,mc3_18,diving48
bSsVWVfYU4w_00086,0,53,1,16,1,k1,False,0.5871602296829224,mc3_18,diving48
bSsVWVfYU4w_00169,0,141,1,16,1,k1,False,0.5536029934883118,mc3_18,diving48
MbzIpx8kAD0_00025,0,96,1,16,1,k1,False,0.40024349093437195,mc3_18,diving48
ovWCmIMMkRI_00055,0,88,1,16,1,k1,False,0.6846873760223389,mc3_18,diving48
Le6xdQ2OO8w_00139,0,150,1,16,1,k1,False,0.7626181840896606,mc3_18,diving48
Le6xdQ2OO8w_00160,0,105,1,16,1,k1,False,0.5343322157859802,mc3_18,diving48
Le6xdQ2OO8w_00120,0,96,1,16,1,k1,False,0.5352365970611572,mc3_18,diving48
zmacW6f2Tdk_00048,0,93,1,16,1,k1,False,0.3308752775192261,mc3_18,diving48
cs8g1es4vfM_00034,1,64,1,16,1,k1,False,0.5536210536956787,mc3_18,diving48
cs8g1es4vfM_00043,1,93,1,16,1,k1,False,0.9962314963340759,mc3_18,diving48
CVAfPfVFulQ_00076,1,92,1,16,1,k1,False,0.7828990817070007,mc3_18,diving48
yHo2oERGo7A_00056,1,122,1,16,1,k1,False,0.7672240138053894,mc3_18,diving48
ovWCmIMMkRI_00058,1,105,1,16,1,k1,False,0.913329005241394,mc3_18,diving48
yHo2oERGo7A_00058,1,94,1,16,1,k1,False,0.45215141773223877,mc3_18,diving48
cs8g1es4vfM_00056,1,102,1,16,1,k1,False,0.5145702362060547,mc3_18,diving48
SbzcCzXjYSU_00049,1,87,1,16,1,k1,False,0.4987574815750122,mc3_18,diving48
cs8g1es4vfM_00010,1,77,1,16,1,k1,False,0.8109313249588013,mc3_18,diving48
ovWCmIMMkRI_00034,1,92,1,16,1,k1,False,0.7123887538909912,mc3_18,diving48
yHo2oERGo7A_00057,1,102,1,16,1,k1,False,0.6687396764755249,mc3_18,diving48
SbzcCzXjYSU_00056,1,109,1,16,1,k1,False,0.4901158809661865,mc3_18,diving48
jMEYIEYkpY0_00103,1,140,1,16,1,k1,False,0.8386578559875488,mc3_18,diving48
ovWCmIMMkRI_00033,1,72,1,16,1,k1,False,0.3420417308807373,mc3_18,diving48
ovWCmIMMkRI_00057,1,102,1,16,1,k1,False,0.3610011339187622,mc3_18,diving48
MbzIpx8kAD0_00065,1,164,1,16,1,k1,False,0.6043182611465454,mc3_18,diving48
cs8g1es4vfM_00033,1,99,1,16,1,k1,False,0.5864711999893188,mc3_18,diving48
cs8g1es4vfM_00032,1,155,1,16,1,k1,False,0.9999500513076782,mc3_18,diving48
