coverage,stride,top1,n
10,1,0.088235294117647,1020
10,2,0.0833333333333333,1020
10,4,0.0588235294117647,1020
10,8,0.0558823529411764,1020
10,16,0.0480392156862745,1020
25,1,0.1431372549019607,1020
25,2,0.134313725490196,1020
25,4,0.1137254901960784,1020
25,8,0.084313725490196,1020
25,16,0.0735294117647058,1020
50,1,0.2294117647058823,1020
50,2,0.2196078431372549,1020
50,4,0.1892156862745098,1020
50,8,0.15,1020
50,16,0.1186274509803921,1020
75,1,0.2823529411764706,1020
75,2,0.2558823529411764,1020
75,4,0.2264705882352941,1020
75,8,0.2009803921568627,1020
75,16,0.1578431372549019,1020
100,1,0.2980392156862745,1020
100,2,0.2950980392156863,1020
100,4,0.2774509803921569,1020
100,8,0.2205882352941176,1020
100,16,0.1647058823529411,1020
