coverage,stride,top1,n,model,dataset
10,1,0.0117700316885468,4418,slowfast_r50,autsl
10,2,0.0090538705296514,4418,slowfast_r50,autsl
10,4,0.0074694431869624,4418,slowfast_r50,autsl
10,8,0.0072430964237211,4418,slowfast_r50,autsl
10,16,0.0072430964237211,4418,slowfast_r50,autsl
25,1,0.0540968764146672,4418,slowfast_r50,autsl
25,2,0.0491172476233589,4418,slowfast_r50,autsl
25,4,0.0323675871435038,4418,slowfast_r50,autsl
25,8,0.0183340878225441,4418,slowfast_r50,autsl
25,16,0.0138071525577184,4418,slowfast_r50,autsl
50,1,0.2994567677682209,4418,slowfast_r50,autsl
50,2,0.3784517881394296,4418,slowfast_r50,autsl
50,4,0.1840199185151652,4418,slowfast_r50,autsl
50,8,0.1023087369850611,4418,slowfast_r50,autsl
50,16,0.0715255771842462,4418,slowfast_r50,autsl
75,1,0.5912177455862381,4418,slowfast_r50,autsl
75,2,0.6435038478949751,4418,slowfast_r50,autsl
75,4,0.3929379809868719,4418,slowfast_r50,autsl
75,8,0.1579900407424173,4418,slowfast_r50,autsl
75,16,0.0943866002716161,4418,slowfast_r50,autsl
100,1,0.7005432322317791,4418,slowfast_r50,autsl
100,2,0.6717971933001358,4418,slowfast_r50,autsl
100,4,0.3675871435038479,4418,slowfast_r50,autsl
100,8,0.0971027614305115,4418,slowfast_r50,autsl
100,16,0.0287460389316432,4418,slowfast_r50,autsl
