coverage,stride,top1,n,model,dataset
10,1,0.0193418013856812,3464,r3d_18,ssv2
10,2,0.0176096997690531,3464,r3d_18,ssv2
10,4,0.0147228637413394,3464,r3d_18,ssv2
10,8,0.0147228637413394,3464,r3d_18,ssv2
10,16,0.0147228637413394,3464,r3d_18,ssv2
25,1,0.0372401847575057,3464,r3d_18,ssv2
25,2,0.0300230946882217,3464,r3d_18,ssv2
25,4,0.0225173210161662,3464,r3d_18,ssv2
25,8,0.0193418013856812,3464,r3d_18,ssv2
25,16,0.0153002309468822,3464,r3d_18,ssv2
50,1,0.103388357949609,3453,r3d_18,ssv2
50,2,0.0900405327156919,3454,r3d_18,ssv2
50,4,0.0468614405553948,3457,r3d_18,ssv2
50,8,0.0269019380966155,3457,r3d_18,ssv2
50,16,0.0187644341801385,3464,r3d_18,ssv2
75,1,0.1546208530805687,3376,r3d_18,ssv2
75,2,0.1509769094138543,3378,r3d_18,ssv2
75,4,0.1028976936723832,3382,r3d_18,ssv2
75,8,0.0438235294117647,3400,r3d_18,ssv2
75,16,0.0268691588785046,3424,r3d_18,ssv2
100,1,0.1719083969465648,3275,r3d_18,ssv2
100,2,0.12429378531073447,177,r3d_18,ssv2
100,4,0.10734463276836158,177,r3d_18,ssv2
100,8,0.03389830508474576,177,r3d_18,ssv2
100,16,0.02824858757062147,177,r3d_18,ssv2
