coverage,stride,top1,n,model,dataset
10,1,0.39554455445544556,2020,slowfast_r50,ucf101
10,2,0.4301980198019802,2020,slowfast_r50,ucf101
10,4,0.41435643564356434,2020,slowfast_r50,ucf101
10,8,0.3455445544554455,2020,slowfast_r50,ucf101
10,16,0.2881188118811881,2020,slowfast_r50,ucf101
25,1,0.504950495049505,2020,slowfast_r50,ucf101
25,2,0.5366336633663367,2020,slowfast_r50,ucf101
25,4,0.5405940594059406,2020,slowfast_r50,ucf101
25,8,0.46732673267326735,2020,slowfast_r50,ucf101
25,16,0.3797029702970297,2020,slowfast_r50,ucf101
50,1,0.6202970297029703,2020,slowfast_r50,ucf101
50,2,0.6311881188118812,2020,slowfast_r50,ucf101
50,4,0.6282178217821782,2020,slowfast_r50,ucf101
50,8,0.5801980198019802,2020,slowfast_r50,ucf101
50,16,0.4688118811881188,2020,slowfast_r50,ucf101
75,1,0.6851485148514852,2020,slowfast_r50,ucf101
75,2,0.6811881188118812,2020,slowfast_r50,ucf101
75,4,0.6767326732673268,2020,slowfast_r50,ucf101
75,8,0.6366336633663366,2020,slowfast_r50,ucf101
75,16,0.5272277227722773,2020,slowfast_r50,ucf101
100,1,0.6965346534653465,2020,slowfast_r50,ucf101
100,2,0.6945544554455445,2020,slowfast_r50,ucf101
100,4,0.6886138613861386,2020,slowfast_r50,ucf101
100,8,0.6608910891089109,2020,slowfast_r50,ucf101
100,16,0.5702970297029702,2020,slowfast_r50,ucf101
