coverage,stride,top1,n,model,dataset
10,1,0.013807152557718425,4418,timesformer,autsl
10,2,0.01244907197827071,4418,timesformer,autsl
10,4,0.008601177003168854,4418,timesformer,autsl
10,8,0.007695789950203712,4418,timesformer,autsl
10,16,0.007695789950203712,4418,timesformer,autsl
25,1,0.12449071978270711,4418,timesformer,autsl
25,2,0.11475780896333182,4418,timesformer,autsl
25,4,0.08601177003168854,4418,timesformer,autsl
25,8,0.04051607062019013,4418,timesformer,autsl
25,16,0.022181982797645994,4418,timesformer,autsl
50,1,0.5640561339972838,4418,timesformer,autsl
50,2,0.5353100950656405,4418,timesformer,autsl
50,4,0.5122227252150294,4418,timesformer,autsl
50,8,0.3909008601177003,4418,timesformer,autsl
50,16,0.20144861928474422,4418,timesformer,autsl
75,1,0.7023540063377094,4418,timesformer,autsl
75,2,0.6962426437301946,4418,timesformer,autsl
75,4,0.6894522408329561,4418,timesformer,autsl
75,8,0.6462200090538706,4418,timesformer,autsl
75,16,0.43300135808057943,4418,timesformer,autsl
100,1,0.6858306926210955,4418,timesformer,autsl
100,2,0.6840199185151652,4418,timesformer,autsl
100,4,0.6896785875961974,4418,timesformer,autsl
100,8,0.6758714350384789,4418,timesformer,autsl
100,16,0.485740153915799,4418,timesformer,autsl
