coverage,stride,top1,n,model,dataset
10,1,0.4485875706214689,885,videomae,hmdb51
10,2,0.44745762711864406,885,videomae,hmdb51
10,4,0.41129943502824856,885,videomae,hmdb51
10,8,0.3480225988700565,885,videomae,hmdb51
10,16,0.30847457627118646,885,videomae,hmdb51
25,1,0.5740112994350283,885,videomae,hmdb51
25,2,0.5649717514124294,885,videomae,hmdb51
25,4,0.5548022598870056,885,videomae,hmdb51
25,8,0.496045197740113,885,videomae,hmdb51
25,16,0.43389830508474575,885,videomae,hmdb51
50,1,0.7401129943502824,885,videomae,hmdb51
50,2,0.7446327683615819,885,videomae,hmdb51
50,4,0.7197740112994351,885,videomae,hmdb51
50,8,0.6485875706214689,885,videomae,hmdb51
50,16,0.5446327683615819,885,videomae,hmdb51
75,1,0.8350282485875706,885,videomae,hmdb51
75,2,0.8169491525423729,885,videomae,hmdb51
75,4,0.8022598870056498,885,videomae,hmdb51
75,8,0.7468926553672316,885,videomae,hmdb51
75,16,0.6293785310734463,885,videomae,hmdb51
100,1,0.8463276836158192,885,videomae,hmdb51
100,2,0.8553672316384181,885,videomae,hmdb51
100,4,0.8361581920903954,885,videomae,hmdb51
100,8,0.7807909604519774,885,videomae,hmdb51
100,16,0.672316384180791,885,videomae,hmdb51
