coverage,stride,top1,n,model,dataset
10,1,0.007016749660479855,4418,vivit,autsl
10,2,0.006790402897238569,4418,vivit,autsl
10,4,0.006790402897238569,4418,vivit,autsl
10,8,0.0061113626075147125,4418,vivit,autsl
10,16,0.0061113626075147125,4418,vivit,autsl
25,1,0.03666817564508828,4418,vivit,autsl
25,2,0.02127659574468085,4418,vivit,autsl
25,4,0.01244907197827071,4418,vivit,autsl
25,8,0.007243096423721141,4418,vivit,autsl
25,16,0.008374830239927569,4418,vivit,autsl
50,1,0.24988682661837935,4418,vivit,autsl
50,2,0.15482118605703937,4418,vivit,autsl
50,4,0.07311000452693527,4418,vivit,autsl
50,8,0.028972385694884563,4418,vivit,autsl
50,16,0.020371208691715707,4418,vivit,autsl
75,1,0.36826618379357173,4418,vivit,autsl
75,2,0.30534178361249437,4418,vivit,autsl
75,4,0.1654594839293798,4418,vivit,autsl
75,8,0.06269805341783613,4418,vivit,autsl
75,16,0.04368492530556813,4418,vivit,autsl
100,1,0.37143503847894976,4418,vivit,autsl
100,2,0.3596650067904029,4418,vivit,autsl
100,4,0.22521502942507923,4418,vivit,autsl
100,8,0.08103214124038026,4418,vivit,autsl
100,16,0.03666817564508828,4418,vivit,autsl
