coverage,stride,top1,n,model,dataset
10,1,0.0095265588914549,3464,r3d_18,ssv2
10,2,0.0095265588914549,3464,r3d_18,ssv2
10,4,0.0077944572748267,3464,r3d_18,ssv2
10,8,0.0080831408775981,3464,r3d_18,ssv2
10,16,0.0080831408775981,3464,r3d_18,ssv2
25,1,0.0176096997690531,3464,r3d_18,ssv2
25,2,0.0153002309468822,3464,r3d_18,ssv2
25,4,0.0115473441108545,3464,r3d_18,ssv2
25,8,0.0092378752886836,3464,r3d_18,ssv2
25,16,0.0080831408775981,3464,r3d_18,ssv2
50,1,0.0469157254561251,3453,r3d_18,ssv2
50,2,0.0359004053271569,3454,r3d_18,ssv2
50,4,0.0205380387619323,3457,r3d_18,ssv2
50,8,0.0133063349725195,3457,r3d_18,ssv2
50,16,0.0101039260969976,3464,r3d_18,ssv2
75,1,0.0592417061611374,3376,r3d_18,ssv2
75,2,0.056542332741267,3378,r3d_18,ssv2
75,4,0.0345949142519219,3382,r3d_18,ssv2
75,8,0.0176470588235294,3400,r3d_18,ssv2
75,16,0.0143107476635514,3424,r3d_18,ssv2
100,1,0.0577099236641221,3275,r3d_18,ssv2
100,2,0.059182428309945,3278,r3d_18,ssv2
100,4,0.038625304136253,3288,r3d_18,ssv2
100,8,0.0206248104337276,3297,r3d_18,ssv2
100,16,0.014405762304921969,3332,r3d_18,ssv2
