tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.010101010101010102,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.020202020202020204,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.030303030303030304,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.04040404040404041,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.05050505050505051,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.06060606060606061,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.07070707070707072,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.08080808080808081,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.09090909090909091,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.10101010101010102,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.11111111111111112,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.12121212121212122,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.13131313131313133,4,8,0.4017857142857143,4.0,0.0,videomae_driveact_full_e10_h200,driveact,0.0
0.14141414141414144,4,8,0.40401785714285715,4.008928571428571,0.002232142857142857,videomae_driveact_full_e10_h200,driveact,0.002232142857142849
0.15151515151515152,4,8,0.40401785714285715,4.017857142857143,0.004464285714285714,videomae_driveact_full_e10_h200,driveact,0.002232142857142849
0.16161616161616163,4,8,0.40625,4.026785714285714,0.006696428571428571,videomae_driveact_full_e10_h200,driveact,0.004464285714285698
0.17171717171717174,4,8,0.40625,4.026785714285714,0.006696428571428571,videomae_driveact_full_e10_h200,driveact,0.004464285714285698
0.18181818181818182,4,8,0.40625,4.035714285714286,0.008928571428571428,videomae_driveact_full_e10_h200,driveact,0.004464285714285698
0.19191919191919193,4,8,0.40848214285714285,4.044642857142857,0.011160714285714286,videomae_driveact_full_e10_h200,driveact,0.006696428571428548
0.20202020202020204,4,8,0.41294642857142855,4.071428571428571,0.017857142857142856,videomae_driveact_full_e10_h200,driveact,0.011160714285714246
0.21212121212121213,4,8,0.41294642857142855,4.071428571428571,0.017857142857142856,videomae_driveact_full_e10_h200,driveact,0.011160714285714246
0.22222222222222224,4,8,0.41294642857142855,4.071428571428571,0.017857142857142856,videomae_driveact_full_e10_h200,driveact,0.011160714285714246
0.23232323232323235,4,8,0.41294642857142855,4.071428571428571,0.017857142857142856,videomae_driveact_full_e10_h200,driveact,0.011160714285714246
0.24242424242424243,4,8,0.41517857142857145,4.098214285714286,0.024553571428571428,videomae_driveact_full_e10_h200,driveact,0.01339285714285715
0.25252525252525254,4,8,0.41517857142857145,4.107142857142857,0.026785714285714284,videomae_driveact_full_e10_h200,driveact,0.01339285714285715
0.26262626262626265,4,8,0.4174107142857143,4.133928571428571,0.033482142857142856,videomae_driveact_full_e10_h200,driveact,0.015625
0.27272727272727276,4,8,0.41964285714285715,4.160714285714286,0.04017857142857143,videomae_driveact_full_e10_h200,driveact,0.01785714285714285
0.2828282828282829,4,8,0.421875,4.178571428571429,0.044642857142857144,videomae_driveact_full_e10_h200,driveact,0.0200892857142857
0.29292929292929293,4,8,0.42410714285714285,4.205357142857143,0.05133928571428571,videomae_driveact_full_e10_h200,driveact,0.022321428571428548
0.30303030303030304,4,8,0.42410714285714285,4.214285714285714,0.05357142857142857,videomae_driveact_full_e10_h200,driveact,0.022321428571428548
0.31313131313131315,4,8,0.42410714285714285,4.223214285714286,0.05580357142857143,videomae_driveact_full_e10_h200,driveact,0.022321428571428548
0.32323232323232326,4,8,0.4263392857142857,4.25,0.0625,videomae_driveact_full_e10_h200,driveact,0.024553571428571397
0.33333333333333337,4,8,0.43080357142857145,4.276785714285714,0.06919642857142858,videomae_driveact_full_e10_h200,driveact,0.02901785714285715
0.3434343434343435,4,8,0.4330357142857143,4.3125,0.078125,videomae_driveact_full_e10_h200,driveact,0.03125
0.3535353535353536,4,8,0.4330357142857143,4.339285714285714,0.08482142857142858,videomae_driveact_full_e10_h200,driveact,0.03125
0.36363636363636365,4,8,0.43080357142857145,4.392857142857143,0.09821428571428571,videomae_driveact_full_e10_h200,driveact,0.02901785714285715
0.37373737373737376,4,8,0.4330357142857143,4.401785714285714,0.10044642857142858,videomae_driveact_full_e10_h200,driveact,0.03125
0.38383838383838387,4,8,0.4330357142857143,4.428571428571429,0.10714285714285714,videomae_driveact_full_e10_h200,driveact,0.03125
0.393939393939394,4,8,0.4375,4.464285714285714,0.11607142857142858,videomae_driveact_full_e10_h200,driveact,0.0357142857142857
