tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.033419023136246784,4.0,0.0,videomae_wlasl100_full_e10_h200,wlasl100,-0.02540450627551792
0.010101010101010102,4,8,0.033419023136246784,4.0,0.0,videomae_wlasl100_full_e10_h200,wlasl100,-0.02540450627551792
0.020202020202020204,4,8,0.033419023136246784,4.046272493573265,0.011568123393316195,videomae_wlasl100_full_e10_h200,wlasl100,-0.02540450627551792
0.030303030303030304,4,8,0.03984575835475578,4.611825192802057,0.15295629820051415,videomae_wlasl100_full_e10_h200,wlasl100,-0.018977771057008923
0.04040404040404041,4,8,0.05398457583547558,7.208226221079691,0.8020565552699229,videomae_wlasl100_full_e10_h200,wlasl100,-0.08854936081610812
0.05050505050505051,4,8,0.06940874035989718,7.650385604113111,0.9125964010282777,videomae_wlasl100_full_e10_h200,wlasl100,-0.07312519629168653
0.06060606060606061,4,8,0.07455012853470437,7.850899742930591,0.9627249357326478,videomae_wlasl100_full_e10_h200,wlasl100,-0.06798380811687933
0.07070707070707072,4,8,0.07840616966580977,7.933161953727506,0.9832904884318766,videomae_wlasl100_full_e10_h200,wlasl100,-0.06412776698577394
0.08080808080808081,4,8,0.08097686375321336,7.969151670951157,0.9922879177377892,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.09090909090909091,4,8,0.08097686375321336,7.979434447300771,0.9948586118251928,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.10101010101010102,4,8,0.08097686375321336,7.984575835475578,0.9961439588688946,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.11111111111111112,4,8,0.08097686375321336,7.994858611825193,0.9987146529562982,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.12121212121212122,4,8,0.08097686375321336,8.0,1.0,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.13131313131313133,4,8,0.08097686375321336,8.0,1.0,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.14141414141414144,4,8,0.08097686375321336,8.0,1.0,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.15151515151515152,4,8,0.08097686375321336,8.0,1.0,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.16161616161616163,4,8,0.08097686375321336,8.0,1.0,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.17171717171717174,4,8,0.08097686375321336,8.0,1.0,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.18181818181818182,4,8,0.08097686375321336,8.0,1.0,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
0.19191919191919193,4,8,0.08097686375321336,8.0,1.0,videomae_wlasl100_full_e10_h200,wlasl100,-0.06155707289837034
