coverage,stride,top1,n,model,dataset
10,1,0.751980198019802,2020,videomamba,ucf101
10,2,0.750990099009901,2020,videomamba,ucf101
10,4,0.7361386138613861,2020,videomamba,ucf101
10,8,0.7118811881188118,2020,videomamba,ucf101
10,16,0.6727722772277228,2020,videomamba,ucf101
25,1,0.8064356435643565,2020,videomamba,ucf101
25,2,0.804950495049505,2020,videomamba,ucf101
25,4,0.7925742574257426,2020,videomamba,ucf101
25,8,0.7801980198019802,2020,videomamba,ucf101
25,16,0.744059405940594,2020,videomamba,ucf101
50,1,0.8272277227722772,2020,videomamba,ucf101
50,2,0.8277227722772277,2020,videomamba,ucf101
50,4,0.8282178217821782,2020,videomamba,ucf101
50,8,0.8212871287128712,2020,videomamba,ucf101
50,16,0.8004950495049505,2020,videomamba,ucf101
75,1,0.85,2020,videomamba,ucf101
75,2,0.8425742574257425,2020,videomamba,ucf101
75,4,0.8415841584158416,2020,videomamba,ucf101
75,8,0.845049504950495,2020,videomamba,ucf101
75,16,0.8287128712871287,2020,videomamba,ucf101
100,1,0.8554455445544554,2020,videomamba,ucf101
100,2,0.8534653465346534,2020,videomamba,ucf101
100,4,0.85,2020,videomamba,ucf101
100,8,0.8485148514851485,2020,videomamba,ucf101
100,16,0.8603960396039604,2020,videomamba,ucf101
