tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.0,4,8,0.09801526717557252,4.0,0.0,r3d18_ssv2_full_e10_a100,somethingv2,0.0
0.010101010101010102,4,8,0.09801526717557252,4.0,0.0,r3d18_ssv2_full_e10_a100,somethingv2,0.0
0.020202020202020204,4,8,0.09801526717557252,4.0,0.0,r3d18_ssv2_full_e10_a100,somethingv2,0.0
0.030303030303030304,4,8,0.09801526717557252,4.0,0.0,r3d18_ssv2_full_e10_a100,somethingv2,0.0
0.04040404040404041,4,8,0.09801526717557252,4.0,0.0,r3d18_ssv2_full_e10_a100,somethingv2,0.0
0.05050505050505051,4,8,0.09801526717557252,4.0,0.0,r3d18_ssv2_full_e10_a100,somethingv2,0.0
0.06060606060606061,4,8,0.09801526717557252,4.002442748091603,0.0006106870229007634,r3d18_ssv2_full_e10_a100,somethingv2,0.0
0.07070707070707072,4,8,0.0983206106870229,4.003664122137405,0.000916030534351145,r3d18_ssv2_full_e10_a100,somethingv2,0.00030534351145038163
0.08080808080808081,4,8,0.0983206106870229,4.004885496183206,0.0012213740458015267,r3d18_ssv2_full_e10_a100,somethingv2,0.00030534351145038163
0.09090909090909091,4,8,0.0983206106870229,4.010992366412213,0.002748091603053435,r3d18_ssv2_full_e10_a100,somethingv2,0.00030534351145038163
0.10101010101010102,4,8,0.0983206106870229,4.018320610687023,0.004580152671755725,r3d18_ssv2_full_e10_a100,somethingv2,0.00030534351145038163
0.11111111111111112,4,8,0.0983206106870229,4.024427480916031,0.0061068702290076335,r3d18_ssv2_full_e10_a100,somethingv2,0.00030534351145038163
0.12121212121212122,4,8,0.0983206106870229,4.036641221374046,0.00916030534351145,r3d18_ssv2_full_e10_a100,somethingv2,0.00030534351145038163
0.13131313131313133,4,8,0.09862595419847328,4.05618320610687,0.014045801526717557,r3d18_ssv2_full_e10_a100,somethingv2,0.0006106870229007633
0.14141414141414144,4,8,0.09954198473282443,4.073282442748091,0.0183206106870229,r3d18_ssv2_full_e10_a100,somethingv2,0.0015267175572519082
0.15151515151515152,4,8,0.09984732824427481,4.100152671755725,0.025038167938931297,r3d18_ssv2_full_e10_a100,somethingv2,0.0018320610687022898
0.16161616161616163,4,8,0.10198473282442748,4.11969465648855,0.029923664122137403,r3d18_ssv2_full_e10_a100,somethingv2,0.003969465648854961
0.17171717171717174,4,8,0.10290076335877862,4.157557251908397,0.03938931297709924,r3d18_ssv2_full_e10_a100,somethingv2,0.004885496183206106
0.18181818181818182,4,8,0.10351145038167939,4.195419847328244,0.04885496183206107,r3d18_ssv2_full_e10_a100,somethingv2,0.005496183206106869
0.19191919191919193,4,8,0.10442748091603053,4.241832061068703,0.06045801526717557,r3d18_ssv2_full_e10_a100,somethingv2,0.006412213740458014
0.20202020202020204,4,8,0.1050381679389313,4.2955725190839695,0.07389312977099237,r3d18_ssv2_full_e10_a100,somethingv2,0.0070229007633587776
0.21212121212121213,4,8,0.10595419847328244,4.345648854961832,0.08641221374045802,r3d18_ssv2_full_e10_a100,somethingv2,0.007938931297709922
0.22222222222222224,4,8,0.10748091603053435,4.396946564885496,0.09923664122137404,r3d18_ssv2_full_e10_a100,somethingv2,0.00946564885496183
0.23232323232323235,4,8,0.10961832061068702,4.44824427480916,0.11206106870229007,r3d18_ssv2_full_e10_a100,somethingv2,0.011603053435114502
0.24242424242424243,4,8,0.11053435114503816,4.5068702290076335,0.1267175572519084,r3d18_ssv2_full_e10_a100,somethingv2,0.012519083969465647
0.25252525252525254,4,8,0.11206106870229007,4.56793893129771,0.14198473282442747,r3d18_ssv2_full_e10_a100,somethingv2,0.014045801526717555
0.26262626262626265,4,8,0.11389312977099236,4.622900763358778,0.15572519083969466,r3d18_ssv2_full_e10_a100,somethingv2,0.015877862595419845
0.27272727272727276,4,8,0.11480916030534351,4.682748091603053,0.17068702290076335,r3d18_ssv2_full_e10_a100,somethingv2,0.01679389312977099
0.2828282828282829,4,8,0.11694656488549618,4.756030534351145,0.18900763358778627,r3d18_ssv2_full_e10_a100,somethingv2,0.01893129770992366
0.29292929292929293,4,8,0.11877862595419847,4.818320610687023,0.20458015267175572,r3d18_ssv2_full_e10_a100,somethingv2,0.02076335877862595
0.30303030303030304,4,8,0.11969465648854961,4.862290076335878,0.21557251908396946,r3d18_ssv2_full_e10_a100,somethingv2,0.021679389312977096
0.31313131313131315,4,8,0.12030534351145038,4.922137404580153,0.23053435114503817,r3d18_ssv2_full_e10_a100,somethingv2,0.02229007633587786
0.32323232323232326,4,8,0.1233587786259542,4.9734351145038165,0.2433587786259542,r3d18_ssv2_full_e10_a100,somethingv2,0.025343511450381676
0.33333333333333337,4,8,0.12305343511450381,5.029618320610687,0.25740458015267176,r3d18_ssv2_full_e10_a100,somethingv2,0.025038167938931294
0.3434343434343435,4,8,0.1251908396946565,5.107786259541985,0.2769465648854962,r3d18_ssv2_full_e10_a100,somethingv2,0.02717557251908398
0.3535353535353536,4,8,0.12763358778625955,5.171297709923664,0.292824427480916,r3d18_ssv2_full_e10_a100,somethingv2,0.029618320610687032
