coverage,stride,top1,n,model,dataset
10,1,0.8074257425742575,2020,timesformer,ucf101
10,2,0.8074257425742575,2020,timesformer,ucf101
10,4,0.7960396039603961,2020,timesformer,ucf101
10,8,0.7717821782178218,2020,timesformer,ucf101
10,16,0.7148514851485148,2020,timesformer,ucf101
25,1,0.8539603960396039,2020,timesformer,ucf101
25,2,0.85,2020,timesformer,ucf101
25,4,0.8445544554455445,2020,timesformer,ucf101
25,8,0.8351485148514851,2020,timesformer,ucf101
25,16,0.8094059405940595,2020,timesformer,ucf101
50,1,0.8777227722772277,2020,timesformer,ucf101
50,2,0.8767326732673267,2020,timesformer,ucf101
50,4,0.8762376237623762,2020,timesformer,ucf101
50,8,0.8722772277227723,2020,timesformer,ucf101
50,16,0.8623762376237624,2020,timesformer,ucf101
75,1,0.9004950495049505,2020,timesformer,ucf101
75,2,0.8955445544554456,2020,timesformer,ucf101
75,4,0.8955445544554456,2020,timesformer,ucf101
75,8,0.8915841584158416,2020,timesformer,ucf101
75,16,0.8841584158415842,2020,timesformer,ucf101
100,1,0.8965346534653466,2020,timesformer,ucf101
100,2,0.9004950495049505,2020,timesformer,ucf101
100,4,0.9,2020,timesformer,ucf101
100,8,0.8975247524752475,2020,timesformer,ucf101
100,16,0.8935643564356436,2020,timesformer,ucf101
